y_true,clean,gray,n,CR,arm
75,0.9266666666666666,0.8733333333333333,150,0.053333333333333344,convnext_tiny_in1k
76,0.94,0.0,150,0.94,convnext_tiny_in1k
77,0.9517241379310345,0.903448275862069,145,0.0482758620689655,convnext_tiny_in1k
78,0.94,0.8933333333333333,150,0.046666666666666634,convnext_tiny_in1k
79,0.8466666666666667,0.7133333333333334,150,0.1333333333333333,convnext_tiny_in1k
80,0.9066666666666666,0.9266666666666666,150,-0.020000000000000018,convnext_tiny_in1k
81,0.8466666666666667,0.02666666666666667,150,0.8200000000000001,convnext_tiny_in1k
82,0.96,0.08,150,0.88,convnext_tiny_in1k
83,0.8521739130434782,0.5478260869565217,115,0.30434782608695654,convnext_tiny_in1k
84,0.94,0.8133333333333334,150,0.1266666666666666,convnext_tiny_in1k
85,0.94,0.9333333333333333,150,0.006666666666666599,convnext_tiny_in1k
86,0.8666666666666667,0.36,150,0.5066666666666667,convnext_tiny_in1k
87,0.92,0.006666666666666667,150,0.9133333333333333,convnext_tiny_in1k
88,0.8,0.7733333333333333,150,0.026666666666666727,convnext_tiny_in1k
89,0.92,0.5133333333333333,150,0.40666666666666673,convnext_tiny_in1k
90,0.7333333333333333,0.76,150,-0.026666666666666727,convnext_tiny_in1k
91,0.8733333333333333,0.7933333333333333,150,0.07999999999999996,convnext_tiny_in1k
92,1.0,0.9933333333333333,150,0.00666666666666671,convnext_tiny_in1k
93,0.9666666666666667,0.8,150,0.16666666666666663,convnext_tiny_in1k
94,0.8733333333333333,0.0,150,0.8733333333333333,convnext_tiny_in1k
95,0.8133333333333334,0.0,150,0.8133333333333334,convnext_tiny_in1k
96,0.7310344827586207,0.0,145,0.7310344827586207,convnext_tiny_in1k
97,0.9066666666666666,0.0,150,0.9066666666666666,convnext_tiny_in1k
98,0.9,0.7533333333333333,150,0.14666666666666672,convnext_tiny_in1k
99,0.96,0.9466666666666667,150,0.013333333333333308,convnext_tiny_in1k
100,0.96,0.94,100,0.020000000000000018,convnext_tiny_in1k
101,0.41333333333333333,0.43333333333333335,150,-0.020000000000000018,convnext_tiny_in1k
102,0.7066666666666667,0.58,150,0.1266666666666667,convnext_tiny_in1k
103,0.6933333333333334,0.5866666666666667,150,0.10666666666666669,convnext_tiny_in1k
104,0.8210526315789474,0.9473684210526315,95,-0.12631578947368416,convnext_tiny_in1k
105,0.9733333333333334,0.9533333333333334,150,0.020000000000000018,convnext_tiny_in1k
106,0.6666666666666666,0.5933333333333334,150,0.07333333333333325,convnext_tiny_in1k
107,0.8666666666666667,0.8666666666666667,150,0.0,convnext_tiny_in1k
108,0.8866666666666667,0.0,150,0.8866666666666667,convnext_tiny_in1k
109,0.98,0.9666666666666667,150,0.013333333333333308,convnext_tiny_in1k
110,0.5466666666666666,0.5133333333333333,150,0.033333333333333326,convnext_tiny_in1k
111,0.7266666666666667,0.76,150,-0.033333333333333326,convnext_tiny_in1k
112,0.89,0.89,100,0.0,convnext_tiny_in1k
113,0.9533333333333334,0.92,150,0.033333333333333326,convnext_tiny_in1k
114,0.7172413793103448,0.3586206896551724,145,0.3586206896551724,convnext_tiny_in1k
115,0.7066666666666667,0.07333333333333333,150,0.6333333333333333,convnext_tiny_in1k
116,0.8068965517241379,0.7379310344827587,145,0.06896551724137923,convnext_tiny_in1k
117,0.5933333333333334,0.28,150,0.31333333333333335,convnext_tiny_in1k
118,0.6758620689655173,0.14482758620689656,145,0.5310344827586206,convnext_tiny_in1k
119,0.72,0.5333333333333333,150,0.18666666666666665,convnext_tiny_in1k
120,0.8333333333333334,0.58,150,0.2533333333333334,convnext_tiny_in1k
121,0.9733333333333334,0.7933333333333333,150,0.18000000000000005,convnext_tiny_in1k
122,0.8466666666666667,0.05333333333333334,150,0.7933333333333333,convnext_tiny_in1k
123,0.9724137931034482,0.2206896551724138,145,0.7517241379310344,convnext_tiny_in1k
124,0.8689655172413793,0.6,145,0.2689655172413793,convnext_tiny_in1k
125,0.8266666666666667,0.13333333333333333,150,0.6933333333333334,convnext_tiny_in1k
126,0.72,0.42,150,0.3,convnext_tiny_in1k
127,0.88,0.6733333333333333,150,0.20666666666666667,convnext_tiny_in1k
128,0.8,0.3333333333333333,150,0.46666666666666673,convnext_tiny_in1k
129,0.5733333333333334,0.15333333333333332,150,0.42000000000000004,convnext_tiny_in1k
130,0.8933333333333333,0.6533333333333333,150,0.24,convnext_tiny_in1k
131,0.9466666666666667,0.9333333333333333,150,0.013333333333333308,convnext_tiny_in1k
132,0.9333333333333333,0.18,150,0.7533333333333334,convnext_tiny_in1k
133,0.9466666666666667,0.0,150,0.9466666666666667,convnext_tiny_in1k
134,0.6266666666666667,0.52,150,0.10666666666666669,convnext_tiny_in1k
135,0.72,0.0,150,0.72,convnext_tiny_in1k
136,0.7066666666666667,0.16666666666666666,150,0.54,convnext_tiny_in1k
137,0.8666666666666667,0.4666666666666667,150,0.4,convnext_tiny_in1k
138,0.9,0.0,150,0.9,convnext_tiny_in1k
139,0.94,0.0,150,0.94,convnext_tiny_in1k
140,0.8137931034482758,0.5172413793103449,145,0.29655172413793096,convnext_tiny_in1k
141,0.6733333333333333,0.5866666666666667,150,0.08666666666666667,convnext_tiny_in1k
