dataset,model,seed,condition,kind,param,n,acc,macro_f1,uar
cub200,vit_small,2,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5236451501553331,0.5202908282539647,0.5295106582054622
cub200,vit_small,2,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3639972385226096,0.343419438725204,0.3716405736153427
cub200,vit_small,2,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3370728339661719,0.3430416254176087,0.3452093590701655
cub200,vit_small,2,shuffle_210,shuffle,"(2, 1, 0)",5794,0.391439420089748,0.3861319149409314,0.399327184352277
cub200,vit_small,2,quant_2,quant,2,5794,0.0181221953745253,0.011183827695005,0.0182122234198695
cub200,vit_small,2,quant_4,quant,4,5794,0.6361753538142907,0.6302322912595787,0.638775769114876
cub200,vit_small,2,quant_8,quant,8,5794,0.8137728684846393,0.8109869057793915,0.8157042501775794
cub200,vit_small,2,quant_16,quant,16,5794,0.8412150500517777,0.8398121824473386,0.8430830400256346
cub200,vit_small,3,clean,clean,0,5794,0.8477735588539869,0.8460430281785292,0.8487563462055887
cub200,vit_small,3,grayscale,grayscale,,5794,0.4306178805661028,0.3883579919385852,0.4359593357389459
cub200,vit_small,3,hue_-0.500,hue,-0.5,5794,0.3776320331377287,0.370693951259152,0.3836347539289227
cub200,vit_small,3,hue_-0.250,hue,-0.25,5794,0.4187090093199861,0.4022588872908139,0.4252061097615426
cub200,vit_small,3,hue_-0.083,hue,-0.083,5794,0.6515360717984121,0.6411594221375632,0.6551828047365805
cub200,vit_small,3,hue_+0.083,hue,0.083,5794,0.656368657231619,0.6509053631152293,0.661543206949405
cub200,vit_small,3,hue_+0.250,hue,0.25,5794,0.3639972385226096,0.3644011113535961,0.3713559852140693
cub200,vit_small,3,hue_+0.500,hue,0.5,5794,0.3776320331377287,0.370693951259152,0.3836347539289227
cub200,vit_small,3,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5469451156368658,0.5287114464958165,0.5515899861176433
cub200,vit_small,3,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5308940283051432,0.5211922086628566,0.5362573309093273
cub200,vit_small,3,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3752157404211253,0.3540055500777426,0.3830393031936865
cub200,vit_small,3,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3472557818432861,0.3410513043227183,0.3534609690746754
cub200,vit_small,3,shuffle_210,shuffle,"(2, 1, 0)",5794,0.397134967207456,0.3826507978464334,0.4037501760574632
cub200,vit_small,3,quant_2,quant,2,5794,0.0217466344494304,0.0166139958887918,0.021946538094589
cub200,vit_small,3,quant_4,quant,4,5794,0.6389368312046945,0.635756992048524,0.6408057356106752
cub200,vit_small,3,quant_8,quant,8,5794,0.8075595443562306,0.8046088595338128,0.8090451307170315
cub200,vit_small,3,quant_16,quant,16,5794,0.8403520883672765,0.8378807286984999,0.8417607049284829
cub200,vit_small,4,clean,clean,0,5794,0.8543320676561961,0.8534626234442894,0.8562679416509212
cub200,vit_small,4,grayscale,grayscale,,5794,0.4275112185018985,0.3859921421117536,0.4344877066544982
cub200,vit_small,4,hue_-0.500,hue,-0.5,5794,0.3945460821539523,0.3975039354680817,0.4018463184332552
cub200,vit_small,4,hue_-0.250,hue,-0.25,5794,0.4097342078011736,0.3949950345339249,0.4162118933362127
cub200,vit_small,4,hue_-0.083,hue,-0.083,5794,0.624266482568174,0.619294350571513,0.6295343560510847
cub200,vit_small,4,hue_+0.083,hue,0.083,5794,0.6572316189161201,0.6520371223688776,0.6628942670025089
cub200,vit_small,4,hue_+0.250,hue,0.25,5794,0.4156023472557818,0.4140136898509357,0.4249150947234668
cub200,vit_small,4,hue_+0.500,hue,0.5,5794,0.3945460821539523,0.3975039354680817,0.4018463184332552
cub200,vit_small,4,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5310666206420435,0.5137818927730282,0.5365434437366499
cub200,vit_small,4,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5693821194338972,0.5602137848066135,0.5755436026604653
cub200,vit_small,4,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3833275802554367,0.362531857405766,0.391109338424536
cub200,vit_small,4,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3954090438384536,0.3963875018697013,0.403226702239722
cub200,vit_small,4,shuffle_210,shuffle,"(2, 1, 0)",5794,0.3985157059026579,0.3927922590906694,0.4073875675951743
cub200,vit_small,4,quant_2,quant,2,5794,0.0217466344494304,0.011895597025853,0.0222535652753044
cub200,vit_small,4,quant_4,quant,4,5794,0.647911632723507,0.6428299311462325,0.6499490163270246
cub200,vit_small,4,quant_8,quant,8,5794,0.8251639627200552,0.8228313982646724,0.8266543206677153
cub200,vit_small,4,quant_16,quant,16,5794,0.8489817052122886,0.8474698882345066,0.8511854533128306
cub200,resnet50_gray,0,clean,clean,0,5794,0.0428028995512599,0.0443231737415003,0.0448953403181683
cub200,resnet50_gray,0,grayscale,grayscale,,5794,0.6487745944080083,0.6491451362046348,0.6523041656155758
cub200,resnet50_gray,0,hue_-0.500,hue,-0.5,5794,0.0567828788401795,0.05949397268274,0.0590102489482075
cub200,resnet50_gray,0,hue_-0.250,hue,-0.25,5794,0.0440110459095616,0.0468761601606742,0.0468200953876602
cub200,resnet50_gray,0,hue_-0.083,hue,-0.083,5794,0.0434932688988608,0.0425466216129891,0.0457154063091489
cub200,resnet50_gray,0,hue_+0.083,hue,0.083,5794,0.0417673455298584,0.0443018590564323,0.0443212928693477
cub200,resnet50_gray,0,hue_+0.250,hue,0.25,5794,0.0410769761822575,0.0426331730995559,0.0433304644385485
cub200,resnet50_gray,0,hue_+0.500,hue,0.5,5794,0.0567828788401795,0.05949397268274,0.0590102489482075
cub200,resnet50_gray,0,shuffle_021,shuffle,"(0, 2, 1)",5794,0.0497065930272695,0.0515719712501325,0.0523294835222555
cub200,resnet50_gray,0,shuffle_102,shuffle,"(1, 0, 2)",5794,0.0447014152571625,0.0477712136995188,0.0477699357486897
cub200,resnet50_gray,0,shuffle_120,shuffle,"(1, 2, 0)",5794,0.0554021401449775,0.0609384245999799,0.0584666690919748
cub200,resnet50_gray,0,shuffle_201,shuffle,"(2, 0, 1)",5794,0.0490162236796686,0.0499926230894157,0.0520186449224167
cub200,resnet50_gray,0,shuffle_210,shuffle,"(2, 1, 0)",5794,0.0529858474283741,0.0572977547186199,0.0552498339114965
cub200,resnet50_gray,0,quant_2,quant,2,5794,0.0081118398343113,0.0023824267513417,0.007873973727422
cub200,resnet50_gray,0,quant_4,quant,4,5794,0.0077666551605108,0.004026768798698,0.0076474262868565
cub200,resnet50_gray,0,quant_8,quant,8,5794,0.0144977562996202,0.0115707368647451,0.0153492533466691
cub200,resnet50_gray,0,quant_16,quant,16,5794,0.0326199516741456,0.0323830080894321,0.0347058998937007
cub200,resnet50_gray,1,clean,clean,0,5794,0.0609250949257852,0.068326611427675,0.0633308647282647
cub200,resnet50_gray,1,grayscale,grayscale,,5794,0.6439420089748015,0.6452860724878522,0.6475365724045398
cub200,resnet50_gray,1,hue_-0.500,hue,-0.5,5794,0.0419399378667587,0.0487809871517724,0.0442017225324453
cub200,resnet50_gray,1,hue_-0.250,hue,-0.25,5794,0.0341732827062478,0.0422757941581583,0.0358400618556067
cub200,resnet50_gray,1,hue_-0.083,hue,-0.083,5794,0.0383154987918536,0.0441590285021979,0.0404516537869137
cub200,resnet50_gray,1,hue_+0.083,hue,0.083,5794,0.0633413876423886,0.0709290391443812,0.065944143326097
cub200,resnet50_gray,1,hue_+0.250,hue,0.25,5794,0.0431480842250604,0.0470813385390635,0.045348862308422
cub200,resnet50_gray,1,hue_+0.500,hue,0.5,5794,0.0419399378667587,0.0487809871517724,0.0442017225324453
cub200,resnet50_gray,1,shuffle_021,shuffle,"(0, 2, 1)",5794,0.0333103210217466,0.0389201812208442,0.0358142549253967
cub200,resnet50_gray,1,shuffle_102,shuffle,"(1, 0, 2)",5794,0.0717984121505005,0.0814098460496422,0.0748000711664603
cub200,resnet50_gray,1,shuffle_120,shuffle,"(1, 2, 0)",5794,0.0521228857438729,0.0615390785617589,0.0540808169622183
cub200,resnet50_gray,1,shuffle_201,shuffle,"(2, 0, 1)",5794,0.0391784604763548,0.0455533013079105,0.0413811054144834
cub200,resnet50_gray,1,shuffle_210,shuffle,"(2, 1, 0)",5794,0.039351052813255,0.0448560113917395,0.0411677207363509
cub200,resnet50_gray,1,quant_2,quant,2,5794,0.0062133241284086,0.0017929909660194,0.0065846944948578
cub200,resnet50_gray,1,quant_4,quant,4,5794,0.0094925785295132,0.0046684200158638,0.0105290381125226
cub200,resnet50_gray,1,quant_8,quant,8,5794,0.0231273731446323,0.0229083979932102,0.0234721804340481
cub200,resnet50_gray,1,quant_16,quant,16,5794,0.0562651018294787,0.0621455183018237,0.0594776992911609
cub200,resnet50_gray,2,clean,clean,0,5794,0.040041422160856,0.0407581042098666,0.0423114162856528
cub200,resnet50_gray,2,grayscale,grayscale,,5794,0.6522264411460131,0.6537155204162132,0.6552628996207273
cub200,resnet50_gray,2,hue_-0.500,hue,-0.5,5794,0.0398688298239558,0.0439737102231596,0.0420300152910032
cub200,resnet50_gray,2,hue_-0.250,hue,-0.25,5794,0.0181221953745253,0.022093722084328,0.0191327694833376
cub200,resnet50_gray,2,hue_-0.083,hue,-0.083,5794,0.0169140490162236,0.0187144465803767,0.0178837829888883
cub200,resnet50_gray,2,hue_+0.083,hue,0.083,5794,0.0673110113910942,0.0698544583479515,0.0703740529681703
cub200,resnet50_gray,2,hue_+0.250,hue,0.25,5794,0.0314118053158439,0.0319467252337408,0.032577469894581
cub200,resnet50_gray,2,hue_+0.500,hue,0.5,5794,0.0398688298239558,0.0439737102231596,0.0420300152910032
cub200,resnet50_gray,2,shuffle_021,shuffle,"(0, 2, 1)",5794,0.0157059026579219,0.0184622239168723,0.0163220590661607
cub200,resnet50_gray,2,shuffle_102,shuffle,"(1, 0, 2)",5794,0.0623058336209872,0.069072080031148,0.0649960117409616
cub200,resnet50_gray,2,shuffle_120,shuffle,"(1, 2, 0)",5794,0.0386606834656541,0.0441894711469598,0.0400964364878394
cub200,resnet50_gray,2,shuffle_201,shuffle,"(2, 0, 1)",5794,0.0296858819468415,0.028920261069616,0.0308210698990901
cub200,resnet50_gray,2,shuffle_210,shuffle,"(2, 1, 0)",5794,0.0345184673800483,0.0358989776828585,0.0356620829195791
cub200,resnet50_gray,2,quant_2,quant,2,5794,0.0062133241284086,0.0021200970629662,0.0064939503932244
cub200,resnet50_gray,2,quant_4,quant,4,5794,0.0075940628236106,0.0043271634176184,0.0080743539713396
cub200,resnet50_gray,2,quant_8,quant,8,5794,0.0182947877114256,0.0181054300897239,0.0194356950028061
cub200,resnet50_gray,2,quant_16,quant,16,5794,0.0371073524335519,0.0382708600976328,0.0396378846304278
cub200,resnet50_gray,3,clean,clean,0,5794,0.01432516396272,0.0131733448682138,0.0155429664696018
cub200,resnet50_gray,3,grayscale,grayscale,,5794,0.6544701415257163,0.6549553041354433,0.657394742180586
cub200,resnet50_gray,3,hue_-0.500,hue,-0.5,5794,0.0165688643424231,0.0171627850605759,0.0178190757662863
cub200,resnet50_gray,3,hue_-0.250,hue,-0.25,5794,0.0074214704867103,0.0045926384753143,0.007899144412756
cub200,resnet50_gray,3,hue_-0.083,hue,-0.083,5794,0.0094925785295132,0.006016715358221,0.0105605824907095
cub200,resnet50_gray,3,hue_+0.083,hue,0.083,5794,0.0340006903693476,0.034214516771497,0.0354813768453593
cub200,resnet50_gray,3,hue_+0.250,hue,0.25,5794,0.0131170176044183,0.0100937314894814,0.0141670538619958
cub200,resnet50_gray,3,hue_+0.500,hue,0.5,5794,0.0165688643424231,0.0171627850605759,0.0178190757662863
cub200,resnet50_gray,3,shuffle_021,shuffle,"(0, 2, 1)",5794,0.0075940628236106,0.0040505004308112,0.0082949183303085
cub200,resnet50_gray,3,shuffle_102,shuffle,"(1, 0, 2)",5794,0.0279599585778391,0.0312977679679272,0.0295526168904611
cub200,resnet50_gray,3,shuffle_120,shuffle,"(1, 2, 0)",5794,0.0148429409734207,0.0138897696644757,0.0159731718214713
cub200,resnet50_gray,3,shuffle_201,shuffle,"(2, 0, 1)",5794,0.009319986192613,0.0059393393648291,0.0096860725481415
cub200,resnet50_gray,3,shuffle_210,shuffle,"(2, 1, 0)",5794,0.0141525716258198,0.0130005103625015,0.0152485882827554
cub200,resnet50_gray,3,quant_2,quant,2,5794,0.0067311011391094,0.0010570781308848,0.0071869328493647
cub200,resnet50_gray,3,quant_4,quant,4,5794,0.0044874007594062,0.0020866118718808,0.0054553608363282
cub200,resnet50_gray,3,quant_8,quant,8,5794,0.0075940628236106,0.0042098009680539,0.0083158798249542
cub200,resnet50_gray,3,quant_16,quant,16,5794,0.0110459095616154,0.0080773475084592,0.0116241505016459
cub200,resnet50_gray,4,clean,clean,0,5794,0.0176044183638246,0.0211023635464059,0.0175720927130419
cub200,resnet50_gray,4,grayscale,grayscale,,5794,0.6498101484294098,0.6505776693171924,0.6527349142509326
cub200,resnet50_gray,4,hue_-0.500,hue,-0.5,5794,0.0274421815671384,0.0320514244968524,0.0291483597743165
cub200,resnet50_gray,4,hue_-0.250,hue,-0.25,5794,0.0098377632033137,0.0096396604217138,0.0099656508041263
cub200,resnet50_gray,4,hue_-0.083,hue,-0.083,5794,0.0091473938557128,0.0096191350227419,0.0092730101114856
cub200,resnet50_gray,4,hue_+0.083,hue,0.083,5794,0.0521228857438729,0.0604491808296527,0.0542271717253173
cub200,resnet50_gray,4,hue_+0.250,hue,0.25,5794,0.0205384880911287,0.0210114233164274,0.0216668240555047
cub200,resnet50_gray,4,hue_+0.500,hue,0.5,5794,0.0274421815671384,0.0320514244968524,0.0291483597743165
cub200,resnet50_gray,4,shuffle_021,shuffle,"(0, 2, 1)",5794,0.0096651708664135,0.0087001028029375,0.0099968710962358
cub200,resnet50_gray,4,shuffle_102,shuffle,"(1, 0, 2)",5794,0.0510873317224715,0.0589599871906552,0.0526223286366701
cub200,resnet50_gray,4,shuffle_120,shuffle,"(1, 2, 0)",5794,0.0215740421125302,0.0258850907903755,0.0224629346297459
cub200,resnet50_gray,4,shuffle_201,shuffle,"(2, 0, 1)",5794,0.0162236796686227,0.0156825811729742,0.0169272949820373
cub200,resnet50_gray,4,shuffle_210,shuffle,"(2, 1, 0)",5794,0.0205384880911287,0.0235678475193133,0.0215279816516895
cub200,resnet50_gray,4,quant_2,quant,2,5794,0.0055229547808077,0.0018159475015163,0.0054355716878402
cub200,resnet50_gray,4,quant_4,quant,4,5794,0.0034518467380048,0.0013502309309871,0.0034355716878402
cub200,resnet50_gray,4,quant_8,quant,8,5794,0.0081118398343113,0.0071906241665478,0.0088381160581705
cub200,resnet50_gray,4,quant_16,quant,16,5794,0.0141525716258198,0.0164886426873853,0.0143936408419167
cub200,convnext_tiny_in1k_gray,0,clean,clean,0,5794,0.6962374870555748,0.6974019826500377,0.6993563837352403
cub200,convnext_tiny_in1k_gray,0,grayscale,grayscale,,5794,0.7431826026924404,0.743064941041035,0.7466103843989111
cub200,convnext_tiny_in1k_gray,0,hue_-0.500,hue,-0.5,5794,0.6111494649637557,0.6166031537490703,0.6167415985245426
cub200,convnext_tiny_in1k_gray,0,hue_-0.250,hue,-0.25,5794,0.6670693821194339,0.6708053465574264,0.670783226423722
cub200,convnext_tiny_in1k_gray,0,hue_-0.083,hue,-0.083,5794,0.6624093890231274,0.6651067919385909,0.6661629081287213
cub200,convnext_tiny_in1k_gray,0,hue_+0.083,hue,0.083,5794,0.6971004487400759,0.6977648069612331,0.6999470663728141
cub200,convnext_tiny_in1k_gray,0,hue_+0.250,hue,0.25,5794,0.6667241974456334,0.6707494338721781,0.6710612093636832
cub200,convnext_tiny_in1k_gray,0,hue_+0.500,hue,0.5,5794,0.6111494649637557,0.6166031537490703,0.6167415985245426
cub200,convnext_tiny_in1k_gray,0,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6831204694511563,0.6863187776804297,0.6859769787539061
cub200,convnext_tiny_in1k_gray,0,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6889886089057646,0.6919131338341111,0.6927873904511835
cub200,convnext_tiny_in1k_gray,0,shuffle_120,shuffle,"(1, 2, 0)",5794,0.6686227131515361,0.6725857026759019,0.6721727753492727
cub200,convnext_tiny_in1k_gray,0,shuffle_201,shuffle,"(2, 0, 1)",5794,0.6781152916810493,0.6817203511660449,0.6819152305861255
cub200,convnext_tiny_in1k_gray,0,shuffle_210,shuffle,"(2, 1, 0)",5794,0.6831204694511563,0.687267896321706,0.6869678752470514
cub200,convnext_tiny_in1k_gray,0,quant_2,quant,2,5794,0.4026579219882637,0.3984570363586737,0.4086314621744867
cub200,convnext_tiny_in1k_gray,0,quant_4,quant,4,5794,0.4984466689678978,0.4982947942809175,0.5024864973878624
cub200,convnext_tiny_in1k_gray,0,quant_8,quant,8,5794,0.619261304798067,0.6182762974104413,0.6223584111937699
cub200,convnext_tiny_in1k_gray,0,quant_16,quant,16,5794,0.6732827062478426,0.6725089296762863,0.6757132090819655
cub200,convnext_tiny_in1k_gray,1,clean,clean,0,5794,0.6901967552640663,0.6938873298040604,0.6938874623276896
cub200,convnext_tiny_in1k_gray,1,grayscale,grayscale,,5794,0.7338626164998274,0.7349284537191201,0.7374229642201118
cub200,convnext_tiny_in1k_gray,1,hue_-0.500,hue,-0.5,5794,0.5961339316534345,0.6028540505764498,0.6015982225374042
cub200,convnext_tiny_in1k_gray,1,hue_-0.250,hue,-0.25,5794,0.6603382809803244,0.6631011436047629,0.6649459524908314
cub200,convnext_tiny_in1k_gray,1,hue_-0.083,hue,-0.083,5794,0.6537797721781153,0.656612254674453,0.6582259670125211
cub200,convnext_tiny_in1k_gray,1,hue_+0.083,hue,0.083,5794,0.6917500862961684,0.695475157611175,0.6954738623912655
cub200,convnext_tiny_in1k_gray,1,hue_+0.250,hue,0.25,5794,0.670693821194339,0.6730150927912933,0.675289718336846
cub200,convnext_tiny_in1k_gray,1,hue_+0.500,hue,0.5,5794,0.5961339316534345,0.6028540505764498,0.6015982225374042
cub200,convnext_tiny_in1k_gray,1,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6648256817397308,0.6685653047254566,0.6689677693810495
cub200,convnext_tiny_in1k_gray,1,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6919226786330687,0.6946176301328149,0.6959910133360974
cub200,convnext_tiny_in1k_gray,1,shuffle_120,shuffle,"(1, 2, 0)",5794,0.6587849499482223,0.6619388187588947,0.6631525290782175
cub200,convnext_tiny_in1k_gray,1,shuffle_201,shuffle,"(2, 0, 1)",5794,0.6675871591301347,0.6707984630559389,0.6722572576829461
cub200,convnext_tiny_in1k_gray,1,shuffle_210,shuffle,"(2, 1, 0)",5794,0.6536071798412151,0.6630634220266757,0.6587433084587864
cub200,convnext_tiny_in1k_gray,1,quant_2,quant,2,5794,0.3898860890576458,0.3854114757312791,0.3954630326267073
cub200,convnext_tiny_in1k_gray,1,quant_4,quant,4,5794,0.4782533655505696,0.4801075029907382,0.4825892850205168
cub200,convnext_tiny_in1k_gray,1,quant_8,quant,8,5794,0.6030376251294443,0.6037214843403751,0.6068752418596772
cub200,convnext_tiny_in1k_gray,1,quant_16,quant,16,5794,0.6632723507076286,0.6656169295840043,0.6670652320848999
cub200,convnext_tiny_in1k_gray,2,clean,clean,0,5794,0.6846738004832585,0.6855380140963294,0.6883506327111433
cub200,convnext_tiny_in1k_gray,2,grayscale,grayscale,,5794,0.7405937176389368,0.7411035685158928,0.743325699151727
cub200,convnext_tiny_in1k_gray,2,hue_-0.500,hue,-0.5,5794,0.6075250258888505,0.612353916757331,0.6127987861735396
cub200,convnext_tiny_in1k_gray,2,hue_-0.250,hue,-0.25,5794,0.6582671729375216,0.6618130314970727,0.6628592442347275
cub200,convnext_tiny_in1k_gray,2,hue_-0.083,hue,-0.083,5794,0.6454953400069037,0.6496069792266682,0.6497083436340322
cub200,convnext_tiny_in1k_gray,2,hue_+0.083,hue,0.083,5794,0.6919226786330687,0.6923621664716783,0.6961801678533115
cub200,convnext_tiny_in1k_gray,2,hue_+0.250,hue,0.25,5794,0.6558508802209182,0.6592478273482593,0.6606842386339941
cub200,convnext_tiny_in1k_gray,2,hue_+0.500,hue,0.5,5794,0.6075250258888505,0.612353916757331,0.6127987861735396
cub200,convnext_tiny_in1k_gray,2,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6698308595098378,0.6730839650607768,0.674062956773128
cub200,convnext_tiny_in1k_gray,2,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6834656541249569,0.6848474099858938,0.6885586010844239
cub200,convnext_tiny_in1k_gray,2,shuffle_120,shuffle,"(1, 2, 0)",5794,0.6553331032102174,0.6588515330957625,0.6599483566874279
cub200,convnext_tiny_in1k_gray,2,shuffle_201,shuffle,"(2, 0, 1)",5794,0.6584397652744218,0.6626274811002798,0.6631429650927205
cub200,convnext_tiny_in1k_gray,2,shuffle_210,shuffle,"(2, 1, 0)",5794,0.6582671729375216,0.6625645120102607,0.6624716510938202
cub200,convnext_tiny_in1k_gray,2,quant_2,quant,2,5794,0.4000690369347601,0.3938160768251394,0.405845571139365
cub200,convnext_tiny_in1k_gray,2,quant_4,quant,4,5794,0.5088022091819123,0.512645092975998,0.5136020375352223
cub200,convnext_tiny_in1k_gray,2,quant_8,quant,8,5794,0.6218501898515706,0.6240435152286344,0.6259397318665447
cub200,convnext_tiny_in1k_gray,2,quant_16,quant,16,5794,0.6758715913013462,0.6790469142341249,0.6804550453338625
cub200,convnext_tiny_in1k_gray,3,clean,clean,0,5794,0.6736278909216431,0.6740995785802412,0.6767087241347283
cub200,convnext_tiny_in1k_gray,3,grayscale,grayscale,,5794,0.7424922333448395,0.7418355634995061,0.7444390927692238
cub200,convnext_tiny_in1k_gray,3,hue_-0.500,hue,-0.5,5794,0.5906109768726269,0.5963053855688744,0.5959340037401073
cub200,convnext_tiny_in1k_gray,3,hue_-0.250,hue,-0.25,5794,0.6496375560925095,0.6540819931563702,0.6538941799284852
cub200,convnext_tiny_in1k_gray,3,hue_-0.083,hue,-0.083,5794,0.6560234725578185,0.6579639662018864,0.6596840862734297
cub200,convnext_tiny_in1k_gray,3,hue_+0.083,hue,0.083,5794,0.6696582671729375,0.6747102222677595,0.6733909807259646
cub200,convnext_tiny_in1k_gray,3,hue_+0.250,hue,0.25,5794,0.6527442181567138,0.6562482495319546,0.6569225318411186
cub200,convnext_tiny_in1k_gray,3,hue_+0.500,hue,0.5,5794,0.5906109768726269,0.5963053855688744,0.5959340037401073
cub200,convnext_tiny_in1k_gray,3,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6618916120124266,0.6659486905645912,0.6653369807711716
cub200,convnext_tiny_in1k_gray,3,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6724197445633414,0.6764277688238309,0.676512218931575
cub200,convnext_tiny_in1k_gray,3,shuffle_120,shuffle,"(1, 2, 0)",5794,0.6532619951674146,0.6562925037400865,0.6575213315380798
cub200,convnext_tiny_in1k_gray,3,shuffle_201,shuffle,"(2, 0, 1)",5794,0.6558508802209182,0.6615545213820059,0.6596019517896144
cub200,convnext_tiny_in1k_gray,3,shuffle_210,shuffle,"(2, 1, 0)",5794,0.6574042112530204,0.6643893409228998,0.6612169996194104
cub200,convnext_tiny_in1k_gray,3,quant_2,quant,2,5794,0.3897134967207456,0.3855514645519451,0.394994445812129
cub200,convnext_tiny_in1k_gray,3,quant_4,quant,4,5794,0.4855022437003797,0.4872890879662692,0.4894805721872518
cub200,convnext_tiny_in1k_gray,3,quant_8,quant,8,5794,0.5987228167069382,0.6000493348901702,0.6027922709671506
cub200,convnext_tiny_in1k_gray,3,quant_16,quant,16,5794,0.6508457024508112,0.6509936076988393,0.6537672688855518
cub200,convnext_tiny_in1k_gray,4,clean,clean,0,5794,0.6789782533655506,0.6816378268046729,0.6824307844726648
cub200,convnext_tiny_in1k_gray,4,grayscale,grayscale,,5794,0.7381774249223334,0.7379257489781565,0.7411002405087074
cub200,convnext_tiny_in1k_gray,4,hue_-0.500,hue,-0.5,5794,0.6007939247497411,0.6066241889314736,0.6059230627805551
cub200,convnext_tiny_in1k_gray,4,hue_-0.250,hue,-0.25,5794,0.6541249568519157,0.6561973645921252,0.6582830443497018
cub200,convnext_tiny_in1k_gray,4,hue_-0.083,hue,-0.083,5794,0.6594753192958233,0.6599587446020548,0.6636059392778796
cub200,convnext_tiny_in1k_gray,4,hue_+0.083,hue,0.083,5794,0.675008629616845,0.677609598893156,0.6781291325304977
cub200,convnext_tiny_in1k_gray,4,hue_+0.250,hue,0.25,5794,0.6403175698998964,0.6428539229484832,0.6444182965704113
cub200,convnext_tiny_in1k_gray,4,hue_+0.500,hue,0.5,5794,0.6007939247497411,0.6066241889314736,0.6059230627805551
cub200,convnext_tiny_in1k_gray,4,shuffle_021,shuffle,"(0, 2, 1)",5794,0.670003451846738,0.6711608932932868,0.6736978672974885
cub200,convnext_tiny_in1k_gray,4,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6686227131515361,0.6712478887858327,0.6721355466144979
cub200,convnext_tiny_in1k_gray,4,shuffle_120,shuffle,"(1, 2, 0)",5794,0.6598205039696238,0.6612504520086158,0.6637144571675465
cub200,convnext_tiny_in1k_gray,4,shuffle_201,shuffle,"(2, 0, 1)",5794,0.6515360717984121,0.6558588364229828,0.6553587812211461
cub200,convnext_tiny_in1k_gray,4,shuffle_210,shuffle,"(2, 1, 0)",5794,0.6525716258198136,0.6595697061151583,0.6568176363201812
cub200,convnext_tiny_in1k_gray,4,quant_2,quant,2,5794,0.3817742492233344,0.3779658113218132,0.3858657008389904
cub200,convnext_tiny_in1k_gray,4,quant_4,quant,4,5794,0.4784259578874698,0.4766008674333315,0.4811397848821703
cub200,convnext_tiny_in1k_gray,4,quant_8,quant,8,5794,0.593545046599931,0.5928991743133543,0.5965449245950312
cub200,convnext_tiny_in1k_gray,4,quant_16,quant,16,5794,0.6537797721781153,0.6548102736689484,0.6569563378118969
cub200,vit_small_in1k_gray,0,clean,clean,0,5794,0.5617880566102865,0.5549255247804945,0.5649797477153077
cub200,vit_small_in1k_gray,0,grayscale,grayscale,,5794,0.6213324128408698,0.6200428291336852,0.6244257555047423
cub200,vit_small_in1k_gray,0,hue_-0.500,hue,-0.5,5794,0.5172592336900241,0.5138023295763999,0.5217039516722701
cub200,vit_small_in1k_gray,0,hue_-0.250,hue,-0.25,5794,0.5051777701070073,0.4987867766189021,0.5089859177203728
cub200,vit_small_in1k_gray,0,hue_-0.083,hue,-0.083,5794,0.5412495685191577,0.5343412922941624,0.5442198135374771
cub200,vit_small_in1k_gray,0,hue_+0.083,hue,0.083,5794,0.5403866068346566,0.5332532858962382,0.5440142042055953
cub200,vit_small_in1k_gray,0,hue_+0.250,hue,0.25,5794,0.5079392474974112,0.4990587225411149,0.5118409499681692
cub200,vit_small_in1k_gray,0,hue_+0.500,hue,0.5,5794,0.5172592336900241,0.5138023295763999,0.5217039516722701
cub200,vit_small_in1k_gray,0,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5210562651018295,0.5127544276306957,0.524313178166804
cub200,vit_small_in1k_gray,0,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5302036589575423,0.5241417742662566,0.5342708414145919
cub200,vit_small_in1k_gray,0,shuffle_120,shuffle,"(1, 2, 0)",5794,0.5153607179841215,0.5108940894685045,0.5189901417426076
cub200,vit_small_in1k_gray,0,shuffle_201,shuffle,"(2, 0, 1)",5794,0.536416983085951,0.5320821949216442,0.5405032581469692
cub200,vit_small_in1k_gray,0,shuffle_210,shuffle,"(2, 1, 0)",5794,0.5680013807386952,0.5655695179829102,0.5716544922465187
