dataset,model,seed,condition,kind,param,n,acc,macro_f1,uar
flowers102,vit_small,2,grayscale,grayscale,,6149,0.7053179378760774,0.6524691007839214,0.6781262873745915
flowers102,vit_small,2,hue_-0.500,hue,-0.5,6149,0.5651325418767279,0.5637215275726342,0.5637325476519657
flowers102,vit_small,2,hue_-0.250,hue,-0.25,6149,0.4581232720767604,0.4499650663853394,0.4489507734743809
flowers102,vit_small,2,hue_-0.083,hue,-0.083,6149,0.8845340705805822,0.8813286042417371,0.8903740296465031
flowers102,vit_small,2,hue_+0.083,hue,0.083,6149,0.9121808424134006,0.908001962088894,0.9164168065597568
flowers102,vit_small,2,hue_+0.250,hue,0.25,6149,0.5809074646283948,0.5604541783815217,0.5915144456594221
flowers102,vit_small,2,hue_+0.500,hue,0.5,6149,0.5651325418767279,0.5637215275726342,0.5637325476519657
flowers102,vit_small,2,shuffle_021,shuffle,"(0, 2, 1)",6149,0.6420556187998049,0.6261108925198373,0.6364547516993719
flowers102,vit_small,2,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7097088957554074,0.7052050426437949,0.732378166778642
flowers102,vit_small,2,shuffle_120,shuffle,"(1, 2, 0)",6149,0.4519434054317775,0.4416458390303846,0.4409878957304551
flowers102,vit_small,2,shuffle_201,shuffle,"(2, 0, 1)",6149,0.5560253699788583,0.5290001541958468,0.5636639375256627
flowers102,vit_small,2,shuffle_210,shuffle,"(2, 1, 0)",6149,0.6329484469019353,0.6401961269384677,0.6345314464005574
flowers102,vit_small,2,quant_2,quant,2,6149,0.0408196454708082,0.025416147865329,0.0486478090310862
flowers102,vit_small,2,quant_4,quant,4,6149,0.7651650674906488,0.7640593025572249,0.7756588224603957
flowers102,vit_small,2,quant_8,quant,8,6149,0.9430801756383153,0.942702089913868,0.9502669630228692
flowers102,vit_small,2,quant_16,quant,16,6149,0.9648723369653602,0.964484497242751,0.9707685970620014
flowers102,vit_small,3,clean,clean,0,6149,0.9663359895918036,0.9637158838730706,0.9716868526925014
flowers102,vit_small,3,grayscale,grayscale,,6149,0.6425435030086193,0.5965998501509219,0.6259746766956887
flowers102,vit_small,3,hue_-0.500,hue,-0.5,6149,0.5500081314034803,0.5320895173716312,0.5614431651832928
flowers102,vit_small,3,hue_-0.250,hue,-0.25,6149,0.4795901772645958,0.4476987910669596,0.4778581982677198
flowers102,vit_small,3,hue_-0.083,hue,-0.083,6149,0.8824199056757196,0.867434580810574,0.8825412613809596
flowers102,vit_small,3,hue_+0.083,hue,0.083,6149,0.8936412424784518,0.8885747154600625,0.900642687105348
flowers102,vit_small,3,hue_+0.250,hue,0.25,6149,0.5661083102943568,0.553929229128183,0.5830042908325206
flowers102,vit_small,3,hue_+0.500,hue,0.5,6149,0.5500081314034803,0.532109925464859,0.5614431651832928
flowers102,vit_small,3,shuffle_021,shuffle,"(0, 2, 1)",6149,0.6492112538624166,0.6143161015787956,0.6415598995431521
flowers102,vit_small,3,shuffle_102,shuffle,"(1, 0, 2)",6149,0.6609204748739632,0.6771758832397963,0.6972595190108789
flowers102,vit_small,3,shuffle_120,shuffle,"(1, 2, 0)",6149,0.4564969913807123,0.4234751136165879,0.4558841500427597
flowers102,vit_small,3,shuffle_201,shuffle,"(2, 0, 1)",6149,0.5259391771019678,0.5153687895505346,0.5358369812418321
flowers102,vit_small,3,shuffle_210,shuffle,"(2, 1, 0)",6149,0.6337615872499593,0.6158025792497843,0.6415387240752116
flowers102,vit_small,3,quant_2,quant,2,6149,0.0400065051227841,0.0180258013201198,0.0394567724508263
flowers102,vit_small,3,quant_4,quant,4,6149,0.7502032850870061,0.7442581088407509,0.7551614507572171
flowers102,vit_small,3,quant_8,quant,8,6149,0.9372255651325418,0.9356530326382636,0.9478418119395496
flowers102,vit_small,3,quant_16,quant,16,6149,0.9582045861115628,0.955296617619694,0.9658711319576924
flowers102,vit_small,4,clean,clean,0,6149,0.9743047650024396,0.9718434480895076,0.9775782202041648
flowers102,vit_small,4,grayscale,grayscale,,6149,0.7609367376809237,0.7160759897319968,0.7374517253321997
flowers102,vit_small,4,hue_-0.500,hue,-0.5,6149,0.6914945519596682,0.6628958605325462,0.6777746629873294
flowers102,vit_small,4,hue_-0.250,hue,-0.25,6149,0.59391771019678,0.5761352889258893,0.5906756008442657
flowers102,vit_small,4,hue_-0.083,hue,-0.083,6149,0.9299073020003252,0.9241267527788208,0.93311725268808
flowers102,vit_small,4,hue_+0.083,hue,0.083,6149,0.9325093511140022,0.9271583713265228,0.934864637594739
flowers102,vit_small,4,hue_+0.250,hue,0.25,6149,0.6516506749064889,0.6309246274464806,0.6507716485863442
flowers102,vit_small,4,hue_+0.500,hue,0.5,6149,0.6914945519596682,0.6628958605325462,0.6777746629873294
flowers102,vit_small,4,shuffle_021,shuffle,"(0, 2, 1)",6149,0.718816067653277,0.6809452083172198,0.6961808266610954
flowers102,vit_small,4,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7593104569848755,0.7637825377275811,0.7843489870296193
flowers102,vit_small,4,shuffle_120,shuffle,"(1, 2, 0)",6149,0.5879004716214018,0.557280886874349,0.5825391970560411
flowers102,vit_small,4,shuffle_201,shuffle,"(2, 0, 1)",6149,0.624491787282485,0.606699288973628,0.6151726338650713
flowers102,vit_small,4,shuffle_210,shuffle,"(2, 1, 0)",6149,0.7269474711335177,0.7111691504916741,0.7300728244681385
flowers102,vit_small,4,quant_2,quant,2,6149,0.0629370629370629,0.0464122353550738,0.0639351302715125
flowers102,vit_small,4,quant_4,quant,4,6149,0.8211091234347049,0.8173292302091412,0.8359830671305947
flowers102,vit_small,4,quant_8,quant,8,6149,0.942429663359896,0.9375350468323502,0.9488797347272586
flowers102,vit_small,4,quant_16,quant,16,6149,0.9669865018702228,0.9639744681175572,0.971516476364551
flowers102,resnet50_gray,0,clean,clean,0,6149,0.0042283298097251,0.0009751771252748,0.0083469498910675
flowers102,resnet50_gray,0,grayscale,grayscale,,6149,0.8012684989429175,0.7761753723438066,0.799963188807721
flowers102,resnet50_gray,0,hue_-0.500,hue,-0.5,6149,0.0043909578793299,0.0005800362390274,0.0114052287581699
flowers102,resnet50_gray,0,hue_-0.250,hue,-0.25,6149,0.0039030736705155,0.0002099364591593,0.0099264705882352
flowers102,resnet50_gray,0,hue_-0.083,hue,-0.083,6149,0.0065051227841925,0.0008697394342594,0.0134395424836601
flowers102,resnet50_gray,0,hue_+0.083,hue,0.083,6149,0.0032525613920962,0.0010842132826242,0.0058101851851851
flowers102,resnet50_gray,0,hue_+0.250,hue,0.25,6149,0.002602049113677,0.0011915514237733,0.0049278322440087
flowers102,resnet50_gray,0,hue_+0.500,hue,0.5,6149,0.0043909578793299,0.0005800362390274,0.0114052287581699
flowers102,resnet50_gray,0,shuffle_021,shuffle,"(0, 2, 1)",6149,0.0037404456009107,0.0003411223584857,0.0094117647058823
flowers102,resnet50_gray,0,shuffle_102,shuffle,"(1, 0, 2)",6149,0.0069930069930069,0.0019159248374251,0.0137118736383442
flowers102,resnet50_gray,0,shuffle_120,shuffle,"(1, 2, 0)",6149,0.0042283298097251,0.0003967069182855,0.0105147058823529
flowers102,resnet50_gray,0,shuffle_201,shuffle,"(2, 0, 1)",6149,0.0032525613920962,0.0018144188875949,0.0069294662309368
flowers102,resnet50_gray,0,shuffle_210,shuffle,"(2, 1, 0)",6149,0.0047162140185396,0.0009681537942282,0.0093567149081854
flowers102,resnet50_gray,0,quant_2,quant,2,6149,0.0061798666449829,0.0010544532427392,0.0139583333333333
flowers102,resnet50_gray,0,quant_4,quant,4,6149,0.0061798666449829,0.0002722789242797,0.0138480392156862
flowers102,resnet50_gray,0,quant_8,quant,8,6149,0.0027646771832818,0.000776978692107,0.0061791938997821
flowers102,resnet50_gray,0,quant_16,quant,16,6149,0.0021141649048625,0.0011697579365167,0.0043096405228758
flowers102,resnet50_gray,1,clean,clean,0,6149,0.0037404456009107,0.0005644114440248,0.0058641975308641
flowers102,resnet50_gray,1,grayscale,grayscale,,6149,0.8035452919173849,0.7802191056434402,0.8069507984328244
flowers102,resnet50_gray,1,hue_-0.500,hue,-0.5,6149,0.0061798666449829,0.0003210075329602,0.0098402323892519
flowers102,resnet50_gray,1,hue_-0.250,hue,-0.25,6149,0.0032525613920962,0.0001220175238318,0.0090050835148874
flowers102,resnet50_gray,1,hue_-0.083,hue,-0.083,6149,0.0024394210440722,0.0001192071769246,0.0045570079883805
flowers102,resnet50_gray,1,hue_+0.083,hue,0.083,6149,0.003415189461701,0.0005416747624461,0.0056826434277414
flowers102,resnet50_gray,1,hue_+0.250,hue,0.25,6149,0.007806147341031,0.0007175529759945,0.0049382716049382
flowers102,resnet50_gray,1,hue_+0.500,hue,0.5,6149,0.0061798666449829,0.0003210075329602,0.0098402323892519
flowers102,resnet50_gray,1,shuffle_021,shuffle,"(0, 2, 1)",6149,0.0056919824361684,0.0004357298474945,0.0107661583151779
flowers102,resnet50_gray,1,shuffle_102,shuffle,"(1, 0, 2)",6149,0.0112213368027321,0.0004364446094936,0.0070624546114742
flowers102,resnet50_gray,1,shuffle_120,shuffle,"(1, 2, 0)",6149,0.0040657017401203,0.0002374915839432,0.0098583877995642
flowers102,resnet50_gray,1,shuffle_201,shuffle,"(2, 0, 1)",6149,0.0076435192714262,0.002457905778565,0.0064963359081006
flowers102,resnet50_gray,1,shuffle_210,shuffle,"(2, 1, 0)",6149,0.0042283298097251,0.0020892286859462,0.0068990559186637
flowers102,resnet50_gray,1,quant_2,quant,2,6149,0.003415189461701,0.0001303782716635,0.0098946986201888
flowers102,resnet50_gray,1,quant_4,quant,4,6149,0.0042283298097251,0.0001793548237955,0.0095497458242556
flowers102,resnet50_gray,1,quant_8,quant,8,6149,0.0042283298097251,0.0001959391826887,0.0075526506899055
flowers102,resnet50_gray,1,quant_16,quant,16,6149,0.0039030736705155,0.0006658338824284,0.0067538126361655
flowers102,resnet50_gray,2,clean,clean,0,6149,0.0047162140185396,0.0010116434317713,0.0097672244626771
flowers102,resnet50_gray,2,grayscale,grayscale,,6149,0.8002927305252887,0.7712846693434985,0.7988531304553287
flowers102,resnet50_gray,2,hue_-0.500,hue,-0.5,6149,0.0055293543665636,0.0015363704913902,0.0117913595698326
flowers102,resnet50_gray,2,hue_-0.250,hue,-0.25,6149,0.0032525613920962,0.0006669632764855,0.0085693536673928
flowers102,resnet50_gray,2,hue_-0.083,hue,-0.083,6149,0.0037404456009107,0.0006649031335088,0.0084059549745824
flowers102,resnet50_gray,2,hue_+0.083,hue,0.083,6149,0.0047162140185396,0.0006772655802533,0.0065541031227305
flowers102,resnet50_gray,2,hue_+0.250,hue,0.25,6149,0.0141486420556187,0.0030770273310067,0.0127333737575706
flowers102,resnet50_gray,2,hue_+0.500,hue,0.5,6149,0.0055293543665636,0.0015363704913902,0.0117913595698326
flowers102,resnet50_gray,2,shuffle_021,shuffle,"(0, 2, 1)",6149,0.0045535859489347,0.000554642109151,0.0106479550054852
flowers102,resnet50_gray,2,shuffle_102,shuffle,"(1, 0, 2)",6149,0.0146365262644332,0.001202676640922,0.0101101324140539
flowers102,resnet50_gray,2,shuffle_120,shuffle,"(1, 2, 0)",6149,0.0039030736705155,0.0003383228900062,0.0102848467992397
flowers102,resnet50_gray,2,shuffle_201,shuffle,"(2, 0, 1)",6149,0.0146365262644332,0.0009037430409734,0.0127628671642021
flowers102,resnet50_gray,2,shuffle_210,shuffle,"(2, 1, 0)",6149,0.005204098227354,0.001719295191,0.0100847510004789
flowers102,resnet50_gray,2,quant_2,quant,2,6149,0.0037404456009107,0.0014407338494241,0.0099673202614379
flowers102,resnet50_gray,2,quant_4,quant,4,6149,0.005204098227354,0.0008310184327994,0.0114015976761074
flowers102,resnet50_gray,2,quant_8,quant,8,6149,0.0040657017401203,0.0003394211949296,0.0088416848220769
flowers102,resnet50_gray,2,quant_16,quant,16,6149,0.0039030736705155,0.000792857561366,0.0085508119717548
flowers102,resnet50_gray,3,clean,clean,0,6149,0.0017889087656529,0.0001427631591464,0.0050941945405613
flowers102,resnet50_gray,3,grayscale,grayscale,,6149,0.8037079199869898,0.779671572136272,0.8041033801981339
flowers102,resnet50_gray,3,hue_-0.500,hue,-0.5,6149,0.003415189461701,0.000460155637117,0.0087037037037037
flowers102,resnet50_gray,3,hue_-0.250,hue,-0.25,6149,0.0030899333224914,0.0001470906821569,0.008914306463326
flowers102,resnet50_gray,3,hue_-0.083,hue,-0.083,6149,0.0017889087656529,0.0012735179989263,0.0046250907770515
flowers102,resnet50_gray,3,hue_+0.083,hue,0.083,6149,0.0022767929744673,0.0008512175788621,0.0054548140693608
flowers102,resnet50_gray,3,hue_+0.250,hue,0.25,6149,0.005204098227354,0.0009329022862943,0.0100986799948737
flowers102,resnet50_gray,3,hue_+0.500,hue,0.5,6149,0.003415189461701,0.000460155637117,0.0087037037037037
flowers102,resnet50_gray,3,shuffle_021,shuffle,"(0, 2, 1)",6149,0.0029273052528866,0.0002563486501374,0.0084313725490196
flowers102,resnet50_gray,3,shuffle_102,shuffle,"(1, 0, 2)",6149,0.0022767929744673,0.0013239807043119,0.0052968409586056
flowers102,resnet50_gray,3,shuffle_120,shuffle,"(1, 2, 0)",6149,0.0029273052528866,6.445236969879259e-05,0.0088235294117647
flowers102,resnet50_gray,3,shuffle_201,shuffle,"(2, 0, 1)",6149,0.0074808912018214,0.001062816042781,0.0138803451663889
flowers102,resnet50_gray,3,shuffle_210,shuffle,"(2, 1, 0)",6149,0.002602049113677,0.0003792240539515,0.0054594386774317
flowers102,resnet50_gray,3,quant_2,quant,2,6149,0.003415189461701,0.0003008194168718,0.0098946986201888
flowers102,resnet50_gray,3,quant_4,quant,4,6149,0.0030899333224914,0.0002704579388956,0.008514887436456
flowers102,resnet50_gray,3,quant_8,quant,8,6149,0.0022767929744673,0.0002520183473445,0.0057659447221154
flowers102,resnet50_gray,3,quant_16,quant,16,6149,0.0017889087656529,0.0001530019757032,0.0046947755136913
flowers102,resnet50_gray,4,clean,clean,0,6149,0.0047162140185396,0.00419886630532,0.0104510724477584
flowers102,resnet50_gray,4,grayscale,grayscale,,6149,0.7988290778988454,0.7758198929090695,0.7997059407234581
flowers102,resnet50_gray,4,hue_-0.500,hue,-0.5,6149,0.0032525613920962,0.0003264257535347,0.0085637600110466
flowers102,resnet50_gray,4,hue_-0.250,hue,-0.25,6149,0.0037404456009107,0.0005922099494307,0.009850524716929
flowers102,resnet50_gray,4,hue_-0.083,hue,-0.083,6149,0.0030899333224914,0.0009025845668206,0.0067900787075393
flowers102,resnet50_gray,4,hue_+0.083,hue,0.083,6149,0.0084566596194503,0.0036606311840321,0.0161959556905704
flowers102,resnet50_gray,4,hue_+0.250,hue,0.25,6149,0.0050414701577492,0.0029713970321698,0.0101254463386942
flowers102,resnet50_gray,4,hue_+0.500,hue,0.5,6149,0.0032525613920962,0.0003272397497507,0.0085637600110466
flowers102,resnet50_gray,4,shuffle_021,shuffle,"(0, 2, 1)",6149,0.0032525613920962,0.0001115693657003,0.0096200980392156
flowers102,resnet50_gray,4,shuffle_102,shuffle,"(1, 0, 2)",6149,0.0060172385753781,0.0018914273576093,0.0122253688585629
flowers102,resnet50_gray,4,shuffle_120,shuffle,"(1, 2, 0)",6149,0.0037404456009107,0.0004736756880923,0.0103464167357083
flowers102,resnet50_gray,4,shuffle_201,shuffle,"(2, 0, 1)",6149,0.0039030736705155,0.0009961196825161,0.0083035672576086
flowers102,resnet50_gray,4,shuffle_210,shuffle,"(2, 1, 0)",6149,0.0035778175313059,0.0023010280513553,0.0076844372334223
flowers102,resnet50_gray,4,quant_2,quant,2,6149,0.0037404456009107,0.0004991225116466,0.0098349903341618
flowers102,resnet50_gray,4,quant_4,quant,4,6149,0.0043909578793299,0.0002575553700407,0.0115964167357083
flowers102,resnet50_gray,4,quant_8,quant,8,6149,0.003415189461701,0.0020558538584306,0.0088908067139218
flowers102,resnet50_gray,4,quant_16,quant,16,6149,0.0030899333224914,0.0023661815759034,0.0076255791831599
flowers102,convnext_tiny_in1k_gray,0,clean,clean,0,6149,0.8080988778663197,0.7843767253464533,0.7971399571562363
flowers102,convnext_tiny_in1k_gray,0,grayscale,grayscale,,6149,0.9086030248820948,0.8969645938178014,0.9126771567948871
flowers102,convnext_tiny_in1k_gray,0,hue_-0.500,hue,-0.5,6149,0.7887461375833469,0.7675909186089999,0.7879862728200169
flowers102,convnext_tiny_in1k_gray,0,hue_-0.250,hue,-0.25,6149,0.8066352252398764,0.785880328609547,0.8067695379747929
flowers102,convnext_tiny_in1k_gray,0,hue_-0.083,hue,-0.083,6149,0.8084241340055294,0.7914890387372363,0.8083541356929249
flowers102,convnext_tiny_in1k_gray,0,hue_+0.083,hue,0.083,6149,0.8002927305252887,0.7824695911273294,0.7982875038998786
flowers102,convnext_tiny_in1k_gray,0,hue_+0.250,hue,0.25,6149,0.8037079199869898,0.780692964681677,0.8006991242885451
flowers102,convnext_tiny_in1k_gray,0,hue_+0.500,hue,0.5,6149,0.7887461375833469,0.7675909186089999,0.7879862728200169
flowers102,convnext_tiny_in1k_gray,0,shuffle_021,shuffle,"(0, 2, 1)",6149,0.8346072532119043,0.8120432683108515,0.8287029188163385
flowers102,convnext_tiny_in1k_gray,0,shuffle_102,shuffle,"(1, 0, 2)",6149,0.807936249796715,0.789522067324936,0.806749213949472
flowers102,convnext_tiny_in1k_gray,0,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8241990567571963,0.8015872087408896,0.8195843561512495
flowers102,convnext_tiny_in1k_gray,0,shuffle_201,shuffle,"(2, 0, 1)",6149,0.8215970076435193,0.807051162518782,0.8230021628853397
flowers102,convnext_tiny_in1k_gray,0,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8404618637176777,0.8168276532399628,0.8304173311315401
flowers102,convnext_tiny_in1k_gray,0,quant_2,quant,2,6149,0.5394373068791674,0.5178407932898078,0.5503566293939693
flowers102,convnext_tiny_in1k_gray,0,quant_4,quant,4,6149,0.6861278256627094,0.6692415052930913,0.6941047153516843
flowers102,convnext_tiny_in1k_gray,0,quant_8,quant,8,6149,0.7217433729061636,0.7067153459899934,0.7324020997421565
flowers102,convnext_tiny_in1k_gray,0,quant_16,quant,16,6149,0.7923239551146528,0.7723462408540555,0.7929499129468875
flowers102,convnext_tiny_in1k_gray,1,clean,clean,0,6149,0.740608228980322,0.7323372771797073,0.7493402204156502
flowers102,convnext_tiny_in1k_gray,1,grayscale,grayscale,,6149,0.9120182143437956,0.8991121924640755,0.916028542427856
flowers102,convnext_tiny_in1k_gray,1,hue_-0.500,hue,-0.5,6149,0.7531305903398927,0.7387674443832922,0.7605445793557472
flowers102,convnext_tiny_in1k_gray,1,hue_-0.250,hue,-0.25,6149,0.776386404293381,0.7576910962879512,0.7803632591848849
flowers102,convnext_tiny_in1k_gray,1,hue_-0.083,hue,-0.083,6149,0.7544316148967312,0.7430641627763728,0.7612982718126774
flowers102,convnext_tiny_in1k_gray,1,hue_+0.083,hue,0.083,6149,0.7469507236949098,0.7380456682334109,0.7595532034407809
flowers102,convnext_tiny_in1k_gray,1,hue_+0.250,hue,0.25,6149,0.7728085867620751,0.754247184448361,0.7757591040148166
flowers102,convnext_tiny_in1k_gray,1,hue_+0.500,hue,0.5,6149,0.7531305903398927,0.7387674443832922,0.7605445793557472
flowers102,convnext_tiny_in1k_gray,1,shuffle_021,shuffle,"(0, 2, 1)",6149,0.7830541551471784,0.7669235758247148,0.7881958699223378
flowers102,convnext_tiny_in1k_gray,1,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7893966498617662,0.7701574087052677,0.7919969903588457
flowers102,convnext_tiny_in1k_gray,1,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8074483655879005,0.7836085194126085,0.805162219041601
flowers102,convnext_tiny_in1k_gray,1,shuffle_201,shuffle,"(2, 0, 1)",6149,0.7981785656204261,0.7771469589865506,0.7974976238734907
flowers102,convnext_tiny_in1k_gray,1,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8141161164416978,0.7887346039716054,0.8062682514039364
flowers102,convnext_tiny_in1k_gray,1,quant_2,quant,2,6149,0.4353553423320865,0.4203055387567677,0.4575416714318235
flowers102,convnext_tiny_in1k_gray,1,quant_4,quant,4,6149,0.578142787445113,0.5684994272778315,0.597070049355518
flowers102,convnext_tiny_in1k_gray,1,quant_8,quant,8,6149,0.6370141486420556,0.6281362777014218,0.6543485397611438
flowers102,convnext_tiny_in1k_gray,1,quant_16,quant,16,6149,0.7090583834769881,0.7013465309007358,0.7250484141156149
flowers102,convnext_tiny_in1k_gray,2,clean,clean,0,6149,0.7721580744836559,0.7594417450467766,0.7836696991042446
flowers102,convnext_tiny_in1k_gray,2,grayscale,grayscale,,6149,0.9071393722556512,0.8953338913436512,0.9090861005436052
flowers102,convnext_tiny_in1k_gray,2,hue_-0.500,hue,-0.5,6149,0.7414213693283461,0.7264035104742089,0.7504404149321579
flowers102,convnext_tiny_in1k_gray,2,hue_-0.250,hue,-0.25,6149,0.7806147341031062,0.7705325202439767,0.7957530881894754
flowers102,convnext_tiny_in1k_gray,2,hue_-0.083,hue,-0.083,6149,0.7656529516994633,0.7505825714253332,0.7760430984242653
flowers102,convnext_tiny_in1k_gray,2,hue_+0.083,hue,0.083,6149,0.7526427061310782,0.7518469036418752,0.7752817936142429
flowers102,convnext_tiny_in1k_gray,2,hue_+0.250,hue,0.25,6149,0.7728085867620751,0.768461504279274,0.7890866843550742
flowers102,convnext_tiny_in1k_gray,2,hue_+0.500,hue,0.5,6149,0.7414213693283461,0.7264035104742089,0.7504404149321579
flowers102,convnext_tiny_in1k_gray,2,shuffle_021,shuffle,"(0, 2, 1)",6149,0.7841925516344121,0.7737429295404806,0.7978787750747183
flowers102,convnext_tiny_in1k_gray,2,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7931370954626769,0.7880856320337796,0.8060669361732207
flowers102,convnext_tiny_in1k_gray,2,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8015937550821272,0.7864662760968927,0.8053970630277073
flowers102,convnext_tiny_in1k_gray,2,shuffle_201,shuffle,"(2, 0, 1)",6149,0.7952512603675395,0.7895045996212795,0.8079662827939743
flowers102,convnext_tiny_in1k_gray,2,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8207838672954952,0.8044815962646088,0.8221585716099091
flowers102,convnext_tiny_in1k_gray,2,quant_2,quant,2,6149,0.455033338754269,0.4354758101119557,0.4692735298417426
flowers102,convnext_tiny_in1k_gray,2,quant_4,quant,4,6149,0.6114815417140999,0.6013755691925076,0.622070809190405
flowers102,convnext_tiny_in1k_gray,2,quant_8,quant,8,6149,0.6693771344934135,0.6564850670549289,0.6767443702338033
flowers102,convnext_tiny_in1k_gray,2,quant_16,quant,16,6149,0.7446739307204423,0.733799398267185,0.7547410465276636
flowers102,convnext_tiny_in1k_gray,3,clean,clean,0,6149,0.769393397300374,0.7558526379601876,0.7802275372933377
flowers102,convnext_tiny_in1k_gray,3,grayscale,grayscale,,6149,0.9071393722556512,0.8942242829373367,0.91130479148086
flowers102,convnext_tiny_in1k_gray,3,hue_-0.500,hue,-0.5,6149,0.7513416815742398,0.7371164050082266,0.7712038156390592
flowers102,convnext_tiny_in1k_gray,3,hue_-0.250,hue,-0.25,6149,0.770369165718003,0.7560529079588315,0.7911548033709214
flowers102,convnext_tiny_in1k_gray,3,hue_-0.083,hue,-0.083,6149,0.7697186534395837,0.7620908483351039,0.7956640628200954
flowers102,convnext_tiny_in1k_gray,3,hue_+0.083,hue,0.083,6149,0.7474386079037242,0.7352500316064944,0.7610392319787453
flowers102,convnext_tiny_in1k_gray,3,hue_+0.250,hue,0.25,6149,0.7841925516344121,0.767056265355507,0.7987293463424083
flowers102,convnext_tiny_in1k_gray,3,hue_+0.500,hue,0.5,6149,0.7513416815742398,0.7371164050082266,0.7712038156390592
flowers102,convnext_tiny_in1k_gray,3,shuffle_021,shuffle,"(0, 2, 1)",6149,0.7841925516344121,0.7669899001499804,0.7980717331988715
flowers102,convnext_tiny_in1k_gray,3,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7980159375508212,0.7817117458448615,0.8052378282592043
flowers102,convnext_tiny_in1k_gray,3,shuffle_120,shuffle,"(1, 2, 0)",6149,0.7959017726459587,0.7813166209379929,0.8106344816051999
flowers102,convnext_tiny_in1k_gray,3,shuffle_201,shuffle,"(2, 0, 1)",6149,0.8124898357456497,0.7928312535630958,0.8204680527276432
flowers102,convnext_tiny_in1k_gray,3,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8245243128964059,0.8016078583773624,0.8303186366423612
flowers102,convnext_tiny_in1k_gray,3,quant_2,quant,2,6149,0.4656041632785819,0.4681908476643445,0.4971023015543852
flowers102,convnext_tiny_in1k_gray,3,quant_4,quant,4,6149,0.6148967311758009,0.6192181509655748,0.6373291084976567
flowers102,convnext_tiny_in1k_gray,3,quant_8,quant,8,6149,0.6630346397788258,0.658374319941288,0.6812177242931596
flowers102,convnext_tiny_in1k_gray,3,quant_16,quant,16,6149,0.7371930395186209,0.726635795289561,0.7519103820485514
flowers102,convnext_tiny_in1k_gray,4,clean,clean,0,6149,0.7991543340380549,0.7676994363256565,0.7887404805069479
flowers102,convnext_tiny_in1k_gray,4,grayscale,grayscale,,6149,0.910066677508538,0.8908314760902027,0.9059817822916932
flowers102,convnext_tiny_in1k_gray,4,hue_-0.500,hue,-0.5,6149,0.7609367376809237,0.731413131345489,0.7616258967122406
flowers102,convnext_tiny_in1k_gray,4,hue_-0.250,hue,-0.25,6149,0.806960481379086,0.7805427211727375,0.8048694560222747
flowers102,convnext_tiny_in1k_gray,4,hue_-0.083,hue,-0.083,6149,0.8025695234997561,0.7797626247036366,0.8008624632782348
flowers102,convnext_tiny_in1k_gray,4,hue_+0.083,hue,0.083,6149,0.7976906814116116,0.7719910985157725,0.7941284398302781
flowers102,convnext_tiny_in1k_gray,4,hue_+0.250,hue,0.25,6149,0.8006179866644982,0.7718079398732215,0.7943383805149873
flowers102,convnext_tiny_in1k_gray,4,hue_+0.500,hue,0.5,6149,0.7609367376809237,0.731413131345489,0.7616258967122406
flowers102,convnext_tiny_in1k_gray,4,shuffle_021,shuffle,"(0, 2, 1)",6149,0.823548544478777,0.7977255074684918,0.8173984904772214
flowers102,convnext_tiny_in1k_gray,4,shuffle_102,shuffle,"(1, 0, 2)",6149,0.8170434216945844,0.790281463099803,0.8062446628723995
flowers102,convnext_tiny_in1k_gray,4,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8337941128638803,0.8080043874086233,0.8271034256450728
flowers102,convnext_tiny_in1k_gray,4,shuffle_201,shuffle,"(2, 0, 1)",6149,0.821759635713124,0.7928507710434667,0.8122605031218305
flowers102,convnext_tiny_in1k_gray,4,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8393234672304439,0.8095064519484105,0.8310270821037901
flowers102,convnext_tiny_in1k_gray,4,quant_2,quant,2,6149,0.5026833631484794,0.464427407570866,0.5061315767790516
flowers102,convnext_tiny_in1k_gray,4,quant_4,quant,4,6149,0.6360383802244267,0.60503845957068,0.6365565588078251
flowers102,convnext_tiny_in1k_gray,4,quant_8,quant,8,6149,0.6945844852821597,0.6600575842221937,0.6841982941803408
flowers102,convnext_tiny_in1k_gray,4,quant_16,quant,16,6149,0.7757358920149617,0.7431870037389906,0.7648430144504577
flowers102,vit_small_in1k_gray,0,clean,clean,0,6149,0.4916246544153521,0.471905735512773,0.5105844000549419
flowers102,vit_small_in1k_gray,0,grayscale,grayscale,,6149,0.8406244917872825,0.8208506166759133,0.8466925725431107
flowers102,vit_small_in1k_gray,0,hue_-0.500,hue,-0.5,6149,0.4612132053992519,0.4472704338657744,0.4895368754420141
