dataset,id,backbone,arm,seed,y_true,clean,gray,n_img,CR
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,7,1.0,0.9230769230769231,65,0.07692307692307687
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,8,0.9230769230769231,0.7692307692307693,26,0.15384615384615385
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,9,1.0,1.0,25,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,10,0.7761194029850746,0.1044776119402985,67,0.6716417910447762
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,11,0.9701492537313433,0.417910447761194,67,0.5522388059701493
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,12,1.0,1.0,29,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,13,0.9642857142857143,0.9642857142857143,28,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,14,1.0,0.3448275862068966,29,0.6551724137931034
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,15,0.9523809523809523,0.0,21,0.9523809523809523
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,16,1.0,0.9076923076923077,65,0.09230769230769231
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,17,0.9354838709677419,0.9516129032258065,62,-0.016129032258064613
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,18,0.9310344827586207,0.7586206896551724,29,0.1724137931034483
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,19,0.9722222222222222,0.9166666666666666,36,0.05555555555555558
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,20,1.0,0.5,20,0.5
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,21,1.0,0.9743589743589743,39,0.02564102564102566
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,22,0.8873239436619719,0.9014084507042254,71,-0.014084507042253502
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,23,1.0,0.7727272727272727,22,0.2272727272727273
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,24,1.0,0.9523809523809523,21,0.04761904761904767
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,25,0.9047619047619048,0.09523809523809523,21,0.8095238095238095
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,26,1.0,0.25,20,0.75
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,27,1.0,0.2391304347826087,46,0.7608695652173914
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,28,0.9655172413793104,0.7931034482758621,58,0.1724137931034483
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,29,0.8461538461538461,0.5384615384615384,65,0.3076923076923077
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,30,0.9375,0.78125,32,0.15625
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,31,0.96,0.92,25,0.039999999999999925
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,32,1.0,0.9615384615384616,26,0.038461538461538436
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,33,1.0,0.85,20,0.15000000000000002
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,34,1.0,1.0,23,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,35,0.9818181818181818,0.9090909090909091,55,0.07272727272727275
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,36,1.0,0.9772727272727273,88,0.022727272727272707
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,37,1.0,0.9722222222222222,36,0.02777777777777779
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,38,0.9047619047619048,0.5238095238095238,21,0.38095238095238093
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,39,0.9787234042553191,0.8936170212765957,47,0.08510638297872342
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,40,0.9626168224299065,0.9439252336448598,107,0.01869158878504673
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,41,1.0,0.05128205128205128,39,0.9487179487179487
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,42,0.7727272727272727,0.6272727272727273,110,0.1454545454545454
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,43,1.0,0.9726027397260274,73,0.0273972602739726
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,44,1.0,0.95,20,0.050000000000000044
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,45,0.9772727272727273,0.056818181818181816,176,0.9204545454545455
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,46,1.0,0.06382978723404255,47,0.9361702127659575
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,47,0.9019607843137255,0.17647058823529413,51,0.7254901960784313
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,48,1.0,0.9310344827586207,29,0.06896551724137934
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,49,0.9861111111111112,0.013888888888888888,72,0.9722222222222223
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,50,0.6596638655462185,0.9159663865546218,238,-0.25630252100840334
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,51,0.9846153846153847,0.9538461538461539,65,0.03076923076923077
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,52,0.7945205479452054,0.6575342465753424,73,0.136986301369863
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,53,1.0,0.975609756097561,41,0.024390243902439046
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,54,0.9803921568627451,0.7058823529411765,51,0.27450980392156854
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,55,0.9887640449438202,0.4157303370786517,89,0.5730337078651685
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,56,0.9787234042553191,1.0,47,-0.021276595744680882
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,57,1.0,0.0425531914893617,94,0.9574468085106383
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,58,1.0,0.23404255319148937,47,0.7659574468085106
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,59,1.0,0.9550561797752809,89,0.0449438202247191
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,60,1.0,0.06666666666666667,30,0.9333333333333333
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,61,0.9428571428571428,0.34285714285714286,35,0.6
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,62,1.0,0.9411764705882353,34,0.05882352941176472
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,63,1.0,1.0,32,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,64,0.9634146341463414,0.7317073170731707,82,0.23170731707317072
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,65,1.0,1.0,41,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,66,0.8636363636363636,0.7272727272727273,22,0.13636363636363635
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,67,0.9117647058823529,0.8823529411764706,34,0.02941176470588236
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,68,1.0,1.0,34,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,69,1.0,0.8095238095238095,42,0.19047619047619047
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,70,0.9655172413793104,0.7758620689655172,58,0.18965517241379315
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,71,0.868421052631579,0.5921052631578947,76,0.2763157894736843
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,72,0.9080459770114943,0.896551724137931,174,0.011494252873563204
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,73,0.9072847682119205,0.271523178807947,151,0.6357615894039734
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,74,0.97,0.95,100,0.020000000000000018
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,75,0.9770114942528736,0.8045977011494253,87,0.1724137931034483
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,76,0.948051948051948,0.7705627705627706,231,0.17748917748917747
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,77,0.9743589743589743,0.9401709401709402,117,0.03418803418803418
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,78,1.0,1.0,21,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,79,0.9764705882352941,0.7411764705882353,85,0.23529411764705876
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,80,0.9726027397260274,0.5958904109589042,146,0.37671232876712324
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,81,0.9456521739130435,0.8913043478260869,92,0.05434782608695654
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,82,0.8288288288288288,0.8018018018018018,111,0.027027027027026973
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,83,0.8181818181818182,0.5909090909090909,66,0.2272727272727273
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,84,1.0,0.5348837209302325,43,0.4651162790697675
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,85,1.0,1.0,38,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,86,0.9767441860465116,0.9534883720930233,43,0.023255813953488302
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,87,0.8955223880597015,0.6119402985074627,134,0.28358208955223885
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,88,0.9512195121951219,0.3719512195121951,164,0.5792682926829268
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,89,0.7741935483870968,0.016129032258064516,62,0.7580645161290323
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,90,1.0,0.9642857142857143,56,0.0357142857142857
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,91,0.9782608695652174,0.9565217391304348,46,0.021739130434782594
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,92,0.9230769230769231,0.9230769230769231,26,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,93,0.9647887323943662,0.971830985915493,142,-0.007042253521126751
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,94,0.9722222222222222,0.9166666666666666,108,0.05555555555555558
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,95,0.7746478873239436,0.4225352112676056,71,0.352112676056338
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,96,0.8260869565217391,0.6086956521739131,46,0.21739130434782605
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,97,0.9193548387096774,0.8709677419354839,62,0.048387096774193505
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,98,0.9767441860465116,0.7674418604651163,43,0.20930232558139528
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,99,0.9655172413793104,0.20689655172413793,29,0.7586206896551725
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,100,0.9473684210526315,0.0,38,0.9473684210526315
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,0,101,1.0,0.14285714285714285,28,0.8571428571428572
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,0,1.0,0.9,20,0.09999999999999998
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,1,0.95,0.95,40,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,2,0.85,0.7,20,0.15000000000000002
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,3,0.7222222222222222,0.6111111111111112,36,0.11111111111111105
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,4,0.9333333333333333,0.2222222222222222,45,0.7111111111111111
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,5,1.0,0.92,25,0.07999999999999996
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,6,1.0,0.85,20,0.15000000000000002
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,7,1.0,0.9076923076923077,65,0.09230769230769231
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,8,0.9615384615384616,0.7307692307692307,26,0.23076923076923084
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,9,1.0,1.0,25,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,10,0.8059701492537313,0.3880597014925373,67,0.417910447761194
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,11,0.9701492537313433,0.5671641791044776,67,0.4029850746268657
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,12,1.0,1.0,29,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,13,0.9285714285714286,0.9642857142857143,28,-0.0357142857142857
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,14,1.0,0.4482758620689655,29,0.5517241379310345
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,15,0.9047619047619048,0.0,21,0.9047619047619048
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,16,0.9846153846153847,0.7538461538461538,65,0.23076923076923084
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,17,0.9838709677419355,0.8709677419354839,62,0.11290322580645162
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,18,0.8275862068965517,0.7241379310344828,29,0.10344827586206895
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,19,1.0,0.8611111111111112,36,0.13888888888888884
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,20,1.0,0.85,20,0.15000000000000002
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,21,1.0,0.6410256410256411,39,0.3589743589743589
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,22,0.8732394366197183,0.8591549295774648,71,0.014084507042253502
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,23,1.0,0.7727272727272727,22,0.2272727272727273
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,24,1.0,0.9523809523809523,21,0.04761904761904767
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,25,0.9047619047619048,0.23809523809523808,21,0.6666666666666667
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,26,1.0,0.35,20,0.65
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,27,0.9782608695652174,0.3695652173913043,46,0.6086956521739131
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,28,1.0,0.7241379310344828,58,0.27586206896551724
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,29,0.8461538461538461,0.6615384615384615,65,0.18461538461538463
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,30,0.9375,0.71875,32,0.21875
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,31,0.8,0.56,25,0.24
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,32,0.9615384615384616,0.9230769230769231,26,0.038461538461538436
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,33,1.0,0.65,20,0.35
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,34,1.0,1.0,23,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,35,1.0,0.9636363636363636,55,0.036363636363636376
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,36,1.0,0.9659090909090909,88,0.03409090909090906
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,37,0.9722222222222222,1.0,36,-0.02777777777777779
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,38,1.0,0.6666666666666666,21,0.33333333333333337
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,39,0.9148936170212766,0.8723404255319149,47,0.04255319148936165
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,40,0.9626168224299065,0.9345794392523364,107,0.028037383177570097
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,41,1.0,0.4358974358974359,39,0.5641025641025641
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,42,0.8090909090909091,0.4,110,0.40909090909090906
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,43,0.9863013698630136,0.9315068493150684,73,0.0547945205479452
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,44,1.0,0.55,20,0.44999999999999996
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,45,0.9829545454545454,0.08522727272727272,176,0.8977272727272727
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,46,1.0,0.5106382978723404,47,0.4893617021276596
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,47,0.9411764705882353,0.45098039215686275,51,0.49019607843137253
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,48,1.0,0.9310344827586207,29,0.06896551724137934
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,49,0.9861111111111112,0.2777777777777778,72,0.7083333333333334
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,50,0.7394957983193278,0.8529411764705882,238,-0.11344537815126043
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,51,1.0,0.9692307692307692,65,0.03076923076923077
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,52,0.8493150684931506,0.8904109589041096,73,-0.04109589041095896
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,53,1.0,0.975609756097561,41,0.024390243902439046
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,54,0.9215686274509803,0.43137254901960786,51,0.4901960784313725
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,55,1.0,0.3595505617977528,89,0.6404494382022472
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,56,0.9787234042553191,1.0,47,-0.021276595744680882
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,57,1.0,0.7872340425531915,94,0.21276595744680848
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,58,1.0,0.6382978723404256,47,0.36170212765957444
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,59,1.0,0.898876404494382,89,0.101123595505618
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,60,1.0,0.03333333333333333,30,0.9666666666666667
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,61,0.9428571428571428,0.22857142857142856,35,0.7142857142857143
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,62,1.0,0.9705882352941176,34,0.02941176470588236
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,63,1.0,0.90625,32,0.09375
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,64,0.926829268292683,0.5,82,0.426829268292683
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,65,1.0,1.0,41,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,66,0.9090909090909091,0.8636363636363636,22,0.045454545454545414
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,67,0.9411764705882353,1.0,34,-0.05882352941176472
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,68,1.0,1.0,34,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,69,1.0,0.9523809523809523,42,0.04761904761904767
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,70,1.0,0.8448275862068966,58,0.15517241379310343
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,71,0.881578947368421,0.3815789473684211,76,0.49999999999999994
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,72,0.9770114942528736,0.8275862068965517,174,0.14942528735632188
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,73,0.7947019867549668,0.25165562913907286,151,0.5430463576158939
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,74,0.96,1.0,100,-0.040000000000000036
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,75,1.0,0.7816091954022989,87,0.2183908045977011
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,76,0.9826839826839827,0.9826839826839827,231,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,77,0.905982905982906,0.7008547008547008,117,0.20512820512820518
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,78,1.0,1.0,21,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,79,0.9058823529411765,0.7529411764705882,85,0.15294117647058825
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,80,0.9863013698630136,0.7054794520547946,146,0.2808219178082191
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,81,0.9239130434782609,0.7934782608695652,92,0.13043478260869568
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,82,0.7927927927927928,0.4594594594594595,111,0.3333333333333333
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,83,0.8787878787878788,0.696969696969697,66,0.18181818181818177
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,84,0.9534883720930233,0.5116279069767442,43,0.4418604651162791
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,85,0.9736842105263158,1.0,38,-0.02631578947368418
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,86,0.9767441860465116,0.9302325581395349,43,0.046511627906976716
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,87,0.8432835820895522,0.753731343283582,134,0.08955223880597019
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,88,0.975609756097561,0.5,164,0.47560975609756095
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,89,0.8387096774193549,0.04838709677419355,62,0.7903225806451614
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,90,0.9642857142857143,0.9285714285714286,56,0.0357142857142857
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,91,0.9565217391304348,0.9130434782608695,46,0.0434782608695653
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,92,0.9615384615384616,0.9615384615384616,26,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,93,0.9788732394366197,0.9788732394366197,142,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,94,0.9444444444444444,0.7407407407407407,108,0.20370370370370372
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,95,0.8309859154929577,0.39436619718309857,71,0.4366197183098592
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,96,0.8478260869565217,0.782608695652174,46,0.06521739130434778
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,97,0.9354838709677419,0.6774193548387096,62,0.25806451612903225
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,98,0.9534883720930233,0.9302325581395349,43,0.023255813953488413
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,99,1.0,0.10344827586206896,29,0.896551724137931
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,100,0.9473684210526315,0.0,38,0.9473684210526315
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,1,101,1.0,0.6071428571428571,28,0.3928571428571429
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,0,1.0,0.85,20,0.15000000000000002
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,1,0.975,0.95,40,0.025000000000000022
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,2,0.85,0.5,20,0.35
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,3,0.6944444444444444,0.6944444444444444,36,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,4,0.9111111111111111,0.044444444444444446,45,0.8666666666666667
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,5,1.0,0.84,25,0.16000000000000003
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,6,1.0,1.0,20,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,7,1.0,0.9846153846153847,65,0.01538461538461533
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,8,0.9230769230769231,0.5384615384615384,26,0.3846153846153847
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,9,1.0,1.0,25,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,10,0.7014925373134329,0.5522388059701493,67,0.14925373134328357
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,11,0.9701492537313433,0.3283582089552239,67,0.6417910447761195
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,12,1.0,1.0,29,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,13,0.9642857142857143,0.9642857142857143,28,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,14,1.0,0.034482758620689655,29,0.9655172413793104
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,15,0.8571428571428571,0.047619047619047616,21,0.8095238095238095
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,16,0.9846153846153847,0.7846153846153846,65,0.20000000000000007
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,17,0.9354838709677419,0.9354838709677419,62,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,18,0.9655172413793104,0.5862068965517241,29,0.3793103448275863
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,19,1.0,0.9444444444444444,36,0.05555555555555558
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,20,0.95,0.85,20,0.09999999999999998
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,21,1.0,0.8205128205128205,39,0.17948717948717952
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,22,0.8591549295774648,0.8309859154929577,71,0.028169014084507005
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,23,1.0,1.0,22,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,24,1.0,0.9047619047619048,21,0.09523809523809523
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,25,0.8095238095238095,0.5238095238095238,21,0.2857142857142857
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,26,1.0,0.85,20,0.15000000000000002
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,27,1.0,0.32608695652173914,46,0.6739130434782609
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,28,0.9655172413793104,0.7413793103448276,58,0.22413793103448276
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,29,0.8153846153846154,0.5384615384615384,65,0.27692307692307694
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,30,0.96875,0.8125,32,0.15625
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,31,0.8,0.08,25,0.7200000000000001
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,32,1.0,0.8461538461538461,26,0.15384615384615385
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,33,1.0,0.9,20,0.09999999999999998
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,34,1.0,1.0,23,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,35,0.9636363636363636,0.9818181818181818,55,-0.018181818181818188
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,36,0.9886363636363636,0.9090909090909091,88,0.07954545454545459
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,37,1.0,1.0,36,0.0
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,38,1.0,0.9047619047619048,21,0.09523809523809523
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,39,0.9361702127659575,0.6382978723404256,47,0.2978723404255319
flowers102,S2,ConvNeXt-T,convnext_tiny_in1k,2,40,0.9532710280373832,0.9719626168224299,107,-0.01869158878504673
