dataset,id,backbone,arm,seed,y_true,clean,gray,n_img,CR
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,64,0.8,0.65,20,0.15000000000000002
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,65,0.5333333333333333,0.4666666666666667,30,0.06666666666666665
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,66,0.7333333333333333,0.5333333333333333,30,0.19999999999999996
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,67,0.7,0.7,30,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,68,0.9,0.16666666666666666,30,0.7333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,69,1.0,0.0,30,1.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,70,0.43333333333333335,0.4666666666666667,30,-0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,71,0.6666666666666666,0.6333333333333333,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,72,0.9333333333333333,0.6333333333333333,30,0.30000000000000004
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,73,1.0,0.06666666666666667,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,74,1.0,0.25925925925925924,27,0.7407407407407407
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,75,0.9,0.8333333333333334,30,0.06666666666666665
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,76,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,77,0.8620689655172413,0.8275862068965517,29,0.03448275862068961
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,78,0.9666666666666667,0.8333333333333334,30,0.1333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,79,0.8666666666666667,0.7,30,0.16666666666666674
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,80,0.9333333333333333,0.9333333333333333,30,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,81,0.8333333333333334,0.0,30,0.8333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,82,0.9666666666666667,0.03333333333333333,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,83,0.8695652173913043,0.5217391304347826,23,0.34782608695652173
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,84,0.9666666666666667,0.8333333333333334,30,0.1333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,85,0.9333333333333333,0.9666666666666667,30,-0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,86,0.8,0.3333333333333333,30,0.46666666666666673
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,87,0.9,0.03333333333333333,30,0.8666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,88,0.8,0.7666666666666667,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,89,0.9333333333333333,0.5333333333333333,30,0.4
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,90,0.6666666666666666,0.7,30,-0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,91,0.9,0.8,30,0.09999999999999998
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,92,1.0,0.9666666666666667,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,93,0.9666666666666667,0.8,30,0.16666666666666663
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,94,0.9,0.0,30,0.9
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,95,0.8333333333333334,0.0,30,0.8333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,96,0.7241379310344828,0.0,29,0.7241379310344828
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,97,0.9,0.0,30,0.9
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,98,0.9333333333333333,0.8,30,0.1333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,99,0.9333333333333333,0.9666666666666667,30,-0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,100,0.9,0.9,20,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,101,0.43333333333333335,0.4,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,102,0.6,0.5333333333333333,30,0.06666666666666665
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,103,0.7333333333333333,0.6333333333333333,30,0.09999999999999998
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,104,0.8421052631578947,1.0,19,-0.1578947368421053
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,105,1.0,0.9666666666666667,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,106,0.6333333333333333,0.6333333333333333,30,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,107,0.9,0.8666666666666667,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,108,0.9,0.0,30,0.9
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,109,0.9666666666666667,0.9666666666666667,30,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,110,0.6,0.6333333333333333,30,-0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,111,0.8333333333333334,0.7333333333333333,30,0.10000000000000009
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,112,0.9,0.9,20,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,113,0.9666666666666667,0.9333333333333333,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,114,0.7586206896551724,0.41379310344827586,29,0.3448275862068965
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,115,0.6333333333333333,0.2,30,0.4333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,116,0.7586206896551724,0.6551724137931034,29,0.10344827586206895
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,117,0.5666666666666667,0.1,30,0.4666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,118,0.6551724137931034,0.1724137931034483,29,0.48275862068965514
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,119,0.7333333333333333,0.5333333333333333,30,0.19999999999999996
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,120,0.9,0.6666666666666666,30,0.2333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,121,1.0,0.7,30,0.30000000000000004
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,122,0.8333333333333334,0.06666666666666667,30,0.7666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,123,1.0,0.1724137931034483,29,0.8275862068965517
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,124,0.896551724137931,0.5862068965517241,29,0.31034482758620696
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,125,0.8333333333333334,0.16666666666666666,30,0.6666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,126,0.6333333333333333,0.3,30,0.3333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,127,0.8333333333333334,0.5333333333333333,30,0.30000000000000004
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,128,0.8333333333333334,0.16666666666666666,30,0.6666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,129,0.6,0.26666666666666666,30,0.3333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,130,0.9333333333333333,0.6,30,0.33333333333333337
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,131,0.9333333333333333,0.9,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,132,0.9333333333333333,0.13333333333333333,30,0.8
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,133,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,134,0.6333333333333333,0.6666666666666666,30,-0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,135,0.6666666666666666,0.0,30,0.6666666666666666
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,136,0.7,0.23333333333333334,30,0.4666666666666666
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,137,0.9,0.3333333333333333,30,0.5666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,138,0.9,0.0,30,0.9
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,139,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,140,0.7241379310344828,0.27586206896551724,29,0.4482758620689655
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,141,0.6,0.4,30,0.19999999999999996
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,142,0.7,0.23333333333333334,30,0.4666666666666666
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,143,0.2,0.0,30,0.2
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,144,0.7333333333333333,0.4666666666666667,30,0.2666666666666666
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,145,0.5333333333333333,0.0,30,0.5333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,146,1.0,0.7333333333333333,30,0.2666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,147,0.9666666666666667,0.06666666666666667,30,0.9
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,148,1.0,0.3793103448275862,29,0.6206896551724138
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,149,0.9,0.8,30,0.09999999999999998
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,150,1.0,0.9047619047619048,21,0.09523809523809523
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,151,0.8333333333333334,0.6,30,0.2333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,152,0.9310344827586207,0.0,29,0.9310344827586207
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,153,0.9333333333333333,0.23333333333333334,30,0.7
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,154,0.7333333333333333,0.7666666666666667,30,-0.03333333333333344
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,155,0.9666666666666667,0.0,30,0.9666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,156,0.7931034482758621,0.0,29,0.7931034482758621
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,157,0.9666666666666667,0.13333333333333333,30,0.8333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,158,1.0,1.0,30,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,159,1.0,0.8275862068965517,29,0.1724137931034483
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,160,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,161,0.8333333333333334,0.0,30,0.8333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,162,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,163,0.9333333333333333,0.6,30,0.33333333333333337
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,164,0.9333333333333333,0.13333333333333333,30,0.8
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,165,0.9310344827586207,0.0,29,0.9310344827586207
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,166,0.7333333333333333,0.0,30,0.7333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,167,0.9310344827586207,0.0,29,0.9310344827586207
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,168,1.0,0.0,29,1.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,169,0.7333333333333333,0.0,30,0.7333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,170,0.9,0.1,30,0.8
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,171,0.8333333333333334,0.0,30,0.8333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,172,0.8,0.0,30,0.8
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,173,0.8333333333333334,0.1,30,0.7333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,174,0.7,0.0,30,0.7
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,175,1.0,0.0,30,1.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,176,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,177,0.8846153846153846,0.3076923076923077,26,0.5769230769230769
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,178,0.5517241379310345,0.034482758620689655,29,0.5172413793103449
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,179,0.8333333333333334,0.0,30,0.8333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,180,0.896551724137931,0.4827586206896552,29,0.41379310344827586
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,181,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,182,0.9333333333333333,0.6666666666666666,30,0.2666666666666667
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,183,0.8666666666666667,0.8666666666666667,30,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,184,0.9666666666666667,0.8333333333333334,30,0.1333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,185,0.9666666666666667,0.23333333333333334,30,0.7333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,186,0.9,0.95,20,-0.04999999999999993
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,187,1.0,0.8,30,0.19999999999999996
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,188,1.0,0.8,30,0.19999999999999996
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,189,0.9655172413793104,0.9655172413793104,29,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,190,0.8666666666666667,0.03333333333333333,30,0.8333333333333334
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,191,1.0,0.9333333333333333,30,0.06666666666666665
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,192,0.8,0.6666666666666666,30,0.13333333333333341
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,193,0.9333333333333333,0.8666666666666667,30,0.06666666666666665
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,194,0.9,0.1,30,0.8
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,195,0.6666666666666666,0.4,30,0.2666666666666666
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,196,0.7,0.36666666666666664,30,0.3333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,197,0.9,0.7666666666666667,30,0.1333333333333333
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,198,0.9,0.8666666666666667,30,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,199,0.9666666666666667,0.0,30,0.9666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,0,0.6666666666666666,0.26666666666666666,30,0.39999999999999997
cub200,S3,ViT-S,vit_small_in1k,0,1,0.8,0.5666666666666667,30,0.2333333333333334
cub200,S3,ViT-S,vit_small_in1k,0,2,0.7857142857142857,0.7142857142857143,28,0.0714285714285714
cub200,S3,ViT-S,vit_small_in1k,0,3,0.8,0.5666666666666667,30,0.2333333333333334
cub200,S3,ViT-S,vit_small_in1k,0,4,0.8571428571428571,0.5,14,0.3571428571428571
cub200,S3,ViT-S,vit_small_in1k,0,5,0.9090909090909091,0.7272727272727273,11,0.18181818181818177
cub200,S3,ViT-S,vit_small_in1k,0,6,0.9565217391304348,0.21739130434782608,23,0.7391304347826088
cub200,S3,ViT-S,vit_small_in1k,0,7,0.8888888888888888,0.2777777777777778,18,0.611111111111111
cub200,S3,ViT-S,vit_small_in1k,0,8,0.5172413793103449,0.6896551724137931,29,-0.1724137931034483
cub200,S3,ViT-S,vit_small_in1k,0,9,0.9,0.03333333333333333,30,0.8666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,10,0.6,0.3,30,0.3
cub200,S3,ViT-S,vit_small_in1k,0,11,0.9615384615384616,0.0,26,0.9615384615384616
cub200,S3,ViT-S,vit_small_in1k,0,12,0.9666666666666667,0.6,30,0.3666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,13,0.9666666666666667,0.0,30,0.9666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,14,0.8928571428571429,0.0,28,0.8928571428571429
cub200,S3,ViT-S,vit_small_in1k,0,15,0.9285714285714286,0.0,28,0.9285714285714286
cub200,S3,ViT-S,vit_small_in1k,0,16,0.9629629629629629,0.037037037037037035,27,0.9259259259259258
cub200,S3,ViT-S,vit_small_in1k,0,17,1.0,0.5333333333333333,15,0.4666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,18,0.9655172413793104,0.20689655172413793,29,0.7586206896551725
cub200,S3,ViT-S,vit_small_in1k,0,19,0.8620689655172413,0.0,29,0.8620689655172413
cub200,S3,ViT-S,vit_small_in1k,0,20,0.9666666666666667,0.16666666666666666,30,0.8
cub200,S3,ViT-S,vit_small_in1k,0,21,0.8461538461538461,0.34615384615384615,26,0.5
cub200,S3,ViT-S,vit_small_in1k,0,22,0.5862068965517241,0.20689655172413793,29,0.3793103448275862
cub200,S3,ViT-S,vit_small_in1k,0,23,0.9545454545454546,0.5909090909090909,22,0.36363636363636365
cub200,S3,ViT-S,vit_small_in1k,0,24,0.36666666666666664,0.5,30,-0.13333333333333336
cub200,S3,ViT-S,vit_small_in1k,0,25,0.8,0.03333333333333333,30,0.7666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,26,0.36666666666666664,0.1,30,0.2666666666666666
cub200,S3,ViT-S,vit_small_in1k,0,27,1.0,0.896551724137931,29,0.10344827586206895
cub200,S3,ViT-S,vit_small_in1k,0,28,0.43333333333333335,0.26666666666666666,30,0.16666666666666669
cub200,S3,ViT-S,vit_small_in1k,0,29,0.4,0.16666666666666666,30,0.23333333333333336
cub200,S3,ViT-S,vit_small_in1k,0,30,0.8666666666666667,0.1,30,0.7666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,31,0.6086956521739131,0.0,23,0.6086956521739131
cub200,S3,ViT-S,vit_small_in1k,0,32,0.7931034482758621,0.1724137931034483,29,0.6206896551724138
cub200,S3,ViT-S,vit_small_in1k,0,33,0.9655172413793104,0.10344827586206896,29,0.8620689655172414
cub200,S3,ViT-S,vit_small_in1k,0,34,0.9333333333333333,0.03333333333333333,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,35,1.0,0.7666666666666667,30,0.23333333333333328
cub200,S3,ViT-S,vit_small_in1k,0,36,0.6206896551724138,0.13793103448275862,29,0.4827586206896552
cub200,S3,ViT-S,vit_small_in1k,0,37,0.8666666666666667,0.03333333333333333,30,0.8333333333333334
cub200,S3,ViT-S,vit_small_in1k,0,38,0.4827586206896552,0.3793103448275862,29,0.103448275862069
cub200,S3,ViT-S,vit_small_in1k,0,39,0.7,0.4,30,0.29999999999999993
cub200,S3,ViT-S,vit_small_in1k,0,40,0.9,0.5666666666666667,30,0.33333333333333337
cub200,S3,ViT-S,vit_small_in1k,0,41,0.8333333333333334,0.0,30,0.8333333333333334
cub200,S3,ViT-S,vit_small_in1k,0,42,0.5172413793103449,0.034482758620689655,29,0.4827586206896552
cub200,S3,ViT-S,vit_small_in1k,0,43,0.7666666666666667,0.4666666666666667,30,0.30000000000000004
cub200,S3,ViT-S,vit_small_in1k,0,44,0.5666666666666667,0.7666666666666667,30,-0.20000000000000007
cub200,S3,ViT-S,vit_small_in1k,0,45,0.9333333333333333,0.5333333333333333,30,0.4
cub200,S3,ViT-S,vit_small_in1k,0,46,0.9333333333333333,0.03333333333333333,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,47,1.0,0.16666666666666666,30,0.8333333333333334
cub200,S3,ViT-S,vit_small_in1k,0,48,0.6,0.0,30,0.6
cub200,S3,ViT-S,vit_small_in1k,0,49,0.8333333333333334,0.2,30,0.6333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,50,0.8,0.36666666666666664,30,0.4333333333333334
cub200,S3,ViT-S,vit_small_in1k,0,51,0.9666666666666667,0.3333333333333333,30,0.6333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,52,1.0,0.8333333333333334,30,0.16666666666666663
cub200,S3,ViT-S,vit_small_in1k,0,53,0.9,0.0,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,54,0.9333333333333333,0.23333333333333334,30,0.7
cub200,S3,ViT-S,vit_small_in1k,0,55,0.9,0.0,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,56,1.0,0.2,30,0.8
cub200,S3,ViT-S,vit_small_in1k,0,57,0.8571428571428571,0.2857142857142857,28,0.5714285714285714
cub200,S3,ViT-S,vit_small_in1k,0,58,0.26666666666666666,0.13333333333333333,30,0.13333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,59,0.5172413793103449,0.10344827586206896,29,0.4137931034482759
cub200,S3,ViT-S,vit_small_in1k,0,60,0.9333333333333333,0.5666666666666667,30,0.3666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,61,0.43333333333333335,0.0,30,0.43333333333333335
cub200,S3,ViT-S,vit_small_in1k,0,62,0.8333333333333334,0.9333333333333333,30,-0.09999999999999998
cub200,S3,ViT-S,vit_small_in1k,0,63,0.5333333333333333,0.1,30,0.43333333333333335
cub200,S3,ViT-S,vit_small_in1k,0,64,0.6,0.3,20,0.3
cub200,S3,ViT-S,vit_small_in1k,0,65,0.7,0.43333333333333335,30,0.2666666666666666
cub200,S3,ViT-S,vit_small_in1k,0,66,0.7333333333333333,0.36666666666666664,30,0.36666666666666664
cub200,S3,ViT-S,vit_small_in1k,0,67,0.5666666666666667,0.16666666666666666,30,0.4
cub200,S3,ViT-S,vit_small_in1k,0,68,0.8333333333333334,0.16666666666666666,30,0.6666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,69,1.0,0.0,30,1.0
cub200,S3,ViT-S,vit_small_in1k,0,70,0.5,0.43333333333333335,30,0.06666666666666665
cub200,S3,ViT-S,vit_small_in1k,0,71,0.5333333333333333,0.4,30,0.1333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,72,0.8,0.26666666666666666,30,0.5333333333333334
cub200,S3,ViT-S,vit_small_in1k,0,73,0.9666666666666667,0.0,30,0.9666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,74,0.9629629629629629,0.14814814814814814,27,0.8148148148148148
cub200,S3,ViT-S,vit_small_in1k,0,75,0.9,0.7666666666666667,30,0.1333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,76,0.9,0.0,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,77,0.9310344827586207,0.7241379310344828,29,0.2068965517241379
cub200,S3,ViT-S,vit_small_in1k,0,78,0.8666666666666667,0.8333333333333334,30,0.033333333333333326
cub200,S3,ViT-S,vit_small_in1k,0,79,0.8666666666666667,0.36666666666666664,30,0.5
cub200,S3,ViT-S,vit_small_in1k,0,80,0.9,0.9,30,0.0
cub200,S3,ViT-S,vit_small_in1k,0,81,0.9,0.1,30,0.8
cub200,S3,ViT-S,vit_small_in1k,0,82,0.9333333333333333,0.0,30,0.9333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,83,0.9130434782608695,0.30434782608695654,23,0.608695652173913
cub200,S3,ViT-S,vit_small_in1k,0,84,0.9666666666666667,0.4,30,0.5666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,85,0.8333333333333334,0.9666666666666667,30,-0.1333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,86,0.8666666666666667,0.2,30,0.6666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,87,0.9333333333333333,0.06666666666666667,30,0.8666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,88,0.7666666666666667,0.7666666666666667,30,0.0
cub200,S3,ViT-S,vit_small_in1k,0,89,0.8,0.5333333333333333,30,0.2666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,90,0.4,0.7333333333333333,30,-0.33333333333333326
cub200,S3,ViT-S,vit_small_in1k,0,91,0.7333333333333333,0.3333333333333333,30,0.39999999999999997
cub200,S3,ViT-S,vit_small_in1k,0,92,1.0,0.8666666666666667,30,0.1333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,93,0.9666666666666667,0.43333333333333335,30,0.5333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,94,0.9,0.0,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,95,0.7666666666666667,0.0,30,0.7666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,96,0.7241379310344828,0.0,29,0.7241379310344828
cub200,S3,ViT-S,vit_small_in1k,0,97,0.9,0.0,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,98,0.8666666666666667,0.2,30,0.6666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,99,1.0,0.9333333333333333,30,0.06666666666666665
cub200,S3,ViT-S,vit_small_in1k,0,100,0.95,0.8,20,0.1499999999999999
cub200,S3,ViT-S,vit_small_in1k,0,101,0.4,0.13333333333333333,30,0.2666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,102,0.5666666666666667,0.5,30,0.06666666666666665
cub200,S3,ViT-S,vit_small_in1k,0,103,0.7666666666666667,0.4,30,0.3666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,104,0.42105263157894735,0.6842105263157895,19,-0.26315789473684215
cub200,S3,ViT-S,vit_small_in1k,0,105,1.0,0.5333333333333333,30,0.4666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,106,0.4666666666666667,0.26666666666666666,30,0.2
cub200,S3,ViT-S,vit_small_in1k,0,107,0.8333333333333334,0.8,30,0.033333333333333326
cub200,S3,ViT-S,vit_small_in1k,0,108,0.9,0.0,30,0.9
cub200,S3,ViT-S,vit_small_in1k,0,109,0.9333333333333333,1.0,30,-0.06666666666666665
cub200,S3,ViT-S,vit_small_in1k,0,110,0.7,0.43333333333333335,30,0.2666666666666666
cub200,S3,ViT-S,vit_small_in1k,0,111,0.7,0.7,30,0.0
cub200,S3,ViT-S,vit_small_in1k,0,112,0.9,0.75,20,0.15000000000000002
cub200,S3,ViT-S,vit_small_in1k,0,113,0.9333333333333333,0.8666666666666667,30,0.06666666666666665
cub200,S3,ViT-S,vit_small_in1k,0,114,0.6206896551724138,0.2413793103448276,29,0.3793103448275862
cub200,S3,ViT-S,vit_small_in1k,0,115,0.6333333333333333,0.0,30,0.6333333333333333
cub200,S3,ViT-S,vit_small_in1k,0,116,0.6551724137931034,0.4827586206896552,29,0.17241379310344823
cub200,S3,ViT-S,vit_small_in1k,0,117,0.4666666666666667,0.1,30,0.3666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,118,0.6206896551724138,0.0,29,0.6206896551724138
cub200,S3,ViT-S,vit_small_in1k,0,119,0.7666666666666667,0.1,30,0.6666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,120,0.7666666666666667,0.4,30,0.3666666666666667
cub200,S3,ViT-S,vit_small_in1k,0,121,0.8,0.4,30,0.4
cub200,S3,ViT-S,vit_small_in1k,0,122,0.8,0.13333333333333333,30,0.6666666666666667
