dataset,id,backbone,arm,y_true,n_img,n_seed,clean_mean,clean_sd,gray_mean,gray_sd,CR_mean,CR_sd
flowers102,S4,Swin-T,swin_tiny,36,88,5,0.9954545454545455,0.00622411997164961,0.9590909090909092,0.03557380873295122,0.036363636363636355,0.03717142553135485
flowers102,S4,Swin-T,swin_tiny,37,36,5,1.0,0.0,0.9944444444444445,0.012422599874998837,0.005555555555555558,0.012422599874998837
flowers102,S4,Swin-T,swin_tiny,38,21,5,0.9619047619047618,0.03984095364447979,0.5047619047619047,0.19225361179225095,0.45714285714285713,0.21717627144745488
flowers102,S4,Swin-T,swin_tiny,39,47,5,0.9404255319148935,0.02774128683064957,0.625531914893617,0.1161476090549462,0.3148936170212766,0.10574275438118445
flowers102,S4,Swin-T,swin_tiny,40,107,5,0.9514018691588785,0.025077397878502317,0.9439252336448598,0.028037383177570093,0.007476635514018693,0.025077397878502317
flowers102,S4,Swin-T,swin_tiny,41,39,5,0.9692307692307691,0.0114670152692297,0.4666666666666666,0.14550011240113955,0.5025641025641026,0.15448584955273914
flowers102,S4,Swin-T,swin_tiny,42,110,5,0.7454545454545455,0.030828772650569436,0.40545454545454546,0.161680227201005,0.34,0.17540979174870003
flowers102,S4,Swin-T,swin_tiny,43,73,5,0.9972602739726029,0.006126213636985751,0.9698630136986301,0.029697922450244905,0.027397260273972622,0.03212613534125635
flowers102,S4,Swin-T,swin_tiny,44,20,5,1.0,0.0,0.86,0.10246950765959599,0.14000000000000004,0.10246950765959599
flowers102,S4,Swin-T,swin_tiny,45,176,5,0.975,0.006478269460790541,0.17954545454545454,0.17730550396289788,0.7954545454545454,0.1737837754792855
flowers102,S4,Swin-T,swin_tiny,46,47,5,1.0,0.0,0.5191489361702127,0.2911863621637964,0.48085106382978726,0.2911863621637964
flowers102,S4,Swin-T,swin_tiny,47,51,5,0.9607843137254901,0.01386483884679504,0.4470588235294118,0.15526143446924826,0.5137254901960785,0.1577182553112957
flowers102,S4,Swin-T,swin_tiny,48,29,5,1.0,0.0,0.8620689655172414,0.17582825908940639,0.13793103448275862,0.17582825908940639
flowers102,S4,Swin-T,swin_tiny,49,72,5,0.9527777777777778,0.01583576979304358,0.6305555555555555,0.32669902523028704,0.32222222222222224,0.33497857864070674
flowers102,S4,Swin-T,swin_tiny,50,238,5,0.6781512605042017,0.0542651572805477,0.6747899159663866,0.07262954768514926,0.0033613445378151362,0.10722109517806108
flowers102,S4,Swin-T,swin_tiny,51,65,5,0.9969230769230769,0.00688020916153779,0.8338461538461539,0.09383354265831945,0.16307692307692306,0.09886934777267464
flowers102,S4,Swin-T,swin_tiny,52,73,5,0.7506849315068493,0.03410931396709242,0.3780821917808219,0.15486118094315157,0.3726027397260274,0.1841434248099341
flowers102,S4,Swin-T,swin_tiny,53,41,5,1.0,0.0,0.751219512195122,0.15173005868288578,0.2487804878048781,0.15173005868288578
flowers102,S4,Swin-T,swin_tiny,54,51,5,0.9647058823529411,0.008768894029410909,0.592156862745098,0.27847279448858314,0.37254901960784315,0.27660266626795854
flowers102,S4,Swin-T,swin_tiny,55,89,5,0.997752808988764,0.005024871859550101,0.4943820224719101,0.2076372877817565,0.503370786516854,0.20906124150994385
flowers102,S4,Swin-T,swin_tiny,56,47,5,0.9914893617021276,0.011653671436280147,0.9872340425531915,0.019030365765955643,0.004255319148936154,0.00951518288297779
flowers102,S4,Swin-T,swin_tiny,57,94,5,1.0,0.0,0.48936170212765956,0.24812561254660853,0.5106382978723405,0.24812561254660853
flowers102,S4,Swin-T,swin_tiny,58,47,5,1.0,0.0,0.31063829787234043,0.2372125741645742,0.6893617021276596,0.2372125741645742
flowers102,S4,Swin-T,swin_tiny,59,89,5,0.997752808988764,0.005024871859550101,0.8943820224719101,0.08579150188234193,0.10337078651685394,0.08681547762733421
flowers102,S4,Swin-T,swin_tiny,60,30,5,1.0,0.0,0.3466666666666666,0.2410624630901939,0.6533333333333333,0.2410624630901939
flowers102,S4,Swin-T,swin_tiny,61,35,5,0.9257142857142856,0.03257644071711824,0.11428571428571428,0.09258200997725514,0.8114285714285714,0.09169603734789264
flowers102,S4,Swin-T,swin_tiny,62,34,5,1.0,0.0,0.5823529411764705,0.39591338048150215,0.4176470588235294,0.3959133804815021
flowers102,S4,Swin-T,swin_tiny,63,32,5,1.0,0.0,0.875,0.12303137303143455,0.125,0.12303137303143455
flowers102,S4,Swin-T,swin_tiny,64,82,5,0.978048780487805,0.018088288992916268,0.4439024390243903,0.1693322434898515,0.5341463414634147,0.17103631363832159
flowers102,S4,Swin-T,swin_tiny,65,41,5,1.0,0.0,0.8634146341463416,0.24304728133371925,0.13658536585365855,0.24304728133371928
flowers102,S4,Swin-T,swin_tiny,66,22,5,0.9272727272727274,0.051826155686324454,0.6090909090909091,0.19708621262435272,0.3181818181818182,0.21799234196875994
flowers102,S4,Swin-T,swin_tiny,67,34,5,0.9705882352941175,0.02079725827019258,0.9647058823529411,0.024607647839237523,0.005882352941176472,0.02460764783923752
flowers102,S4,Swin-T,swin_tiny,68,34,5,1.0,0.0,0.9,0.11504474832710555,0.1,0.11504474832710555
flowers102,S4,Swin-T,swin_tiny,69,42,5,1.0,0.0,0.7619047619047619,0.21095291841273034,0.23809523809523808,0.21095291841273034
flowers102,S4,Swin-T,swin_tiny,70,58,5,1.0,0.0,0.2896551724137931,0.256427481966596,0.7103448275862069,0.256427481966596
flowers102,S4,Swin-T,swin_tiny,71,76,5,0.8710526315789474,0.02696565991041999,0.6789473684210526,0.11936756242149185,0.19210526315789472,0.12434036478871
flowers102,S4,Swin-T,swin_tiny,72,174,5,0.9689655172413794,0.005140386155171918,0.8586206896551725,0.028037496362414868,0.11034482758620692,0.024852584264873183
flowers102,S4,Swin-T,swin_tiny,73,151,5,0.87682119205298,0.027545211050444246,0.24635761589403976,0.08421279130602294,0.6304635761589404,0.094170229392601
flowers102,S4,Swin-T,swin_tiny,74,100,5,0.986,0.015165750888103114,0.932,0.06220932405998317,0.054000000000000006,0.06426507605223852
flowers102,S4,Swin-T,swin_tiny,75,87,5,0.9540229885057471,0.014077527257374616,0.5862068965517241,0.14425172871277162,0.367816091954023,0.14356317237697463
flowers102,S4,Swin-T,swin_tiny,76,231,5,0.9688311688311689,0.01120534987493055,0.8822510822510822,0.036011488039974754,0.08658008658008658,0.03686014364919133
flowers102,S4,Swin-T,swin_tiny,77,117,5,0.9589743589743589,0.023716986197455752,0.8393162393162393,0.10699134238144338,0.11965811965811964,0.10554776953186724
flowers102,S4,Swin-T,swin_tiny,78,21,5,1.0,0.0,0.9523809523809523,0.03367175148507369,0.04761904761904765,0.03367175148507369
flowers102,S4,Swin-T,swin_tiny,79,85,5,0.9811764705882353,0.0134138285305781,0.7411764705882353,0.054550697032327664,0.24000000000000005,0.04893325727784804
flowers102,S4,Swin-T,swin_tiny,80,146,5,0.9931506849315068,0.008388663502682105,0.3904109589041096,0.09278230948043882,0.6027397260273972,0.08554791778627943
flowers102,S4,Swin-T,swin_tiny,81,92,5,0.923913043478261,0.020335094493336654,0.7891304347826087,0.13079659962166368,0.13478260869565217,0.12311911947516627
flowers102,S4,Swin-T,swin_tiny,82,111,5,0.8576576576576576,0.023319241631612243,0.5873873873873874,0.14931600128992933,0.2702702702702703,0.135435102507864
flowers102,S4,Swin-T,swin_tiny,83,66,5,0.7878787878787878,0.06247129735784334,0.3424242424242424,0.12703802312881565,0.44545454545454544,0.11113406558116509
flowers102,S4,Swin-T,swin_tiny,84,43,5,0.9813953488372092,0.010400316174417645,0.5813953488372093,0.21939491004782802,0.3999999999999999,0.21466010714817352
flowers102,S4,Swin-T,swin_tiny,85,38,5,0.9894736842105264,0.014413751513293828,0.9473684210526315,0.01860807318911969,0.04210526315789478,0.023537557657892515
flowers102,S4,Swin-T,swin_tiny,86,43,5,0.9767441860465116,0.01644434374852435,0.9395348837209303,0.042246284010662674,0.037209302325581374,0.03891441983879419
flowers102,S4,Swin-T,swin_tiny,87,134,5,0.864179104477612,0.014354764225127858,0.7761194029850746,0.04254385914549023,0.0880597014925373,0.055193618170449536
flowers102,S4,Swin-T,swin_tiny,88,164,5,0.95,0.021297864873869476,0.25365853658536586,0.18204053584969743,0.6963414634146341,0.1780550449950397
flowers102,S4,Swin-T,swin_tiny,89,62,5,0.8580645161290322,0.05023358549160464,0.1838709677419355,0.140886889044661,0.6741935483870967,0.18262167554475048
flowers102,S4,Swin-T,swin_tiny,90,56,5,0.9785714285714284,0.02328286573286661,0.8642857142857142,0.046565731465733236,0.11428571428571428,0.0448210728500398
flowers102,S4,Swin-T,swin_tiny,91,46,5,0.9695652173913043,0.024786422284763854,0.7086956521739131,0.17295934157318335,0.2608695652173913,0.18188261446392948
flowers102,S4,Swin-T,swin_tiny,92,26,5,0.9461538461538461,0.021066252211737142,0.8,0.08338262841799536,0.1461538461538462,0.0788226981996892
flowers102,S4,Swin-T,swin_tiny,93,142,5,0.9788732394366197,0.009959250439247135,0.9591549295774648,0.023035813005346684,0.01971830985915497,0.01681314983987795
flowers102,S4,Swin-T,swin_tiny,94,108,5,0.951851851851852,0.010143010324169713,0.888888888888889,0.03402069087198859,0.06296296296296296,0.02808472386685763
flowers102,S4,Swin-T,swin_tiny,95,71,5,0.8422535211267606,0.018363950437190534,0.2704225352112676,0.130766133954199,0.571830985915493,0.1378555977830102
flowers102,S4,Swin-T,swin_tiny,96,46,5,0.8826086956521738,0.03637652289278587,0.717391304347826,0.1108482502954953,0.1652173913043478,0.13187609467915737
flowers102,S4,Swin-T,swin_tiny,97,62,5,0.9483870967741936,0.02392322092611507,0.7806451612903226,0.08580281340819604,0.167741935483871,0.06308905553421917
flowers102,S4,Swin-T,swin_tiny,98,43,5,0.9534883720930234,1.2412670766236366e-16,0.9395348837209301,0.026515707560445075,0.01395348837209307,0.02651570756044508
flowers102,S4,Swin-T,swin_tiny,99,29,5,0.993103448275862,0.015421158465515774,0.21379310344827585,0.19106062313372507,0.7793103448275862,0.18665336003757735
flowers102,S4,Swin-T,swin_tiny,100,38,5,0.9736842105263157,0.026315789473684237,0.4052631578947368,0.08445687650463796,0.5684210526315789,0.08846177007353477
flowers102,S4,Swin-T,swin_tiny,101,28,5,0.9785714285714286,0.019561519910898783,0.5642857142857143,0.3277162784844132,0.4142857142857143,0.3288818409491811
